codi,x_etrs89,y_etrs89,latitud,longitud,cat_nom_ci,Mean_LST,LST_zone,LST_zone_label
0106497AR,430071.52,4581459.025,41.3816175,2.1636846,Styphnolobium japonicum,28.75245668,2,Cool
0106499AR,430859.018,4580895.038,41.3766059,2.1731662,Styphnolobium japonicum,27.6325661,1,Coolest
0106507AR,430081.64,4581445.151,41.3814934,2.1638073,Styphnolobium japonicum,28.75402678,2,Cool
0106525AR,430191.146,4581328.861,41.3804555,2.1651302,Styphnolobium japonicum,28.97553402,3,Warm
0106534AR,430862.869,4580908.988,41.3767319,2.1732106,Styphnolobium japonicum,27.64801641,1,Coolest
0106537AR,431028.258,4580856.406,41.3762725,2.1751943,Styphnolobium japonicum,27.75842142,1,Coolest
0106538AR,431014.609,4580876.186,41.3764495,2.1750288,Styphnolobium japonicum,27.45173561,1,Coolest
0106549AR,430070.272,4581448.926,41.3815264,2.1636709,Styphnolobium japonicum,28.72671929,2,Cool
0106585AR,430788.0,4580937.0,41.3769777,2.1723122,Styphnolobium japonicum,28.01055893,2,Cool
0106586AR,430831.098,4580910.828,41.3767457,2.1728305,Styphnolobium japonicum,27.73072091,1,Coolest
0106618AR,430783.00000000006,4580939.0,41.3769953,2.1722522,Styphnolobium japonicum,28.03999139,2,Cool
0106674AR,430299.612,4581337.321,41.3805411,2.1664262,Styphnolobium japonicum,29.08550488,3,Warm
0106675AR,430796.389,4580920.028,41.3768256,2.1724144,Styphnolobium japonicum,27.8749243,2,Cool
0106680AR,431003.00000000006,4580879.0,41.3764738,2.1748897,Styphnolobium japonicum,27.39150207,1,Coolest
0106682AR,430810.969,4580923.138,41.3768548,2.1725884,Styphnolobium japonicum,27.81969656,1,Coolest
0106691AR,430264.546,4581327.25,41.3804474,2.1660081,Styphnolobium japonicum,29.06100006,3,Warm
0106692AR,430978.068,4580878.437,41.3764666,2.1745916,Styphnolobium japonicum,27.37451384,1,Coolest
0106707AR,430993.578,4580866.106,41.3763569,2.1747785,Styphnolobium japonicum,27.45435465,1,Coolest
0106711AR,430068.2,4581428.531,41.3813426,2.1636485,Styphnolobium japonicum,28.66051517,2,Cool
0106723AR,430082.753,4581435.351,41.3814052,2.1638217,Styphnolobium japonicum,28.73798531,2,Cool
0106747AR,430777.719,4580940.438,41.3770078,2.1721889,Styphnolobium japonicum,28.0746962,2,Cool
0106757AR,430956.0,4580891.0,41.3765778,2.1743263,Styphnolobium japonicum,27.29349166,1,Coolest
0106769AR,430083.383,4581430.628,41.3813628,2.1638298,Styphnolobium japonicum,28.72425858,2,Cool
0106774AR,431026.0,4580873.0,41.3764217,2.1751654,Styphnolobium japonicum,27.60575282,1,Coolest
0106783AR,430207.192,4581329.792,41.3804653,2.1653219,Styphnolobium japonicum,29.00832279,3,Warm
0106821AR,430609.0,4580734.0,41.3751339,2.170195,Styphnolobium japonicum,28.12062696,2,Cool
0106855AR,430997.029,4580881.116,41.3764923,2.174818,Styphnolobium japonicum,27.34906127,1,Coolest
0106883AR,430795.00000000006,4580935.0,41.3769603,2.1723961,Styphnolobium japonicum,27.96613668,2,Cool
0106932AR,430195.915,4581329.116,41.3804582,2.1651872,Styphnolobium japonicum,28.98190846,3,Warm
0106935AR,430211.553,4581330.157,41.380469,2.165374,Styphnolobium japonicum,29.01863275,3,Warm
0106947AR,431004.888,4580863.116,41.3763309,2.1749141,Styphnolobium japonicum,27.59202966,1,Coolest
0106962AR,431009.0,4580878.0,41.3764653,2.1749615,Styphnolobium japonicum,27.40734396,1,Coolest
0106976AR,431001.0,4580872.0,41.3764106,2.1748666,Styphnolobium japonicum,27.4592184,1,Coolest
0106986AR,430080.1,4581459.875,41.3816259,2.1637871,Styphnolobium japonicum,28.79087923,2,Cool
0106987AR,431032.539,4580871.326,41.3764072,2.1752437,Styphnolobium japonicum,27.66910509,1,Coolest
0107041AR,430808.158,4580916.858,41.376798,2.1725555,Styphnolobium japonicum,27.82649446,1,Coolest
0107043AR,430960.204,4580875.769,41.376441,2.1743783,Styphnolobium japonicum,27.32872321,1,Coolest
0107056AR,431040.859,4580920.716,41.3768528,2.1753376,Styphnolobium japonicum,27.55939906,1,Coolest
0107072AR,430841.28800000006,4580899.788,41.3766471,2.1729536,Styphnolobium japonicum,27.68145023,1,Coolest
0107078AR,431002.798,4580855.596,41.376263,2.1748899,Styphnolobium japonicum,27.61115148,1,Coolest
0107092AR,430983.568,4580876.797,41.3764523,2.1746576,Styphnolobium japonicum,27.36897456,1,Coolest
0107097AR,430999.448,4580864.736,41.376345,2.1748488,Styphnolobium japonicum,27.53978982,1,Coolest
0107104AR,430945.0,4580871.0,41.3763968,2.174197,Styphnolobium japonicum,27.43991636,1,Coolest
0107114AR,430845.0,4580913.0,41.3767665,2.1729965,Styphnolobium japonicum,27.69434122,1,Coolest
0107121AR,430313.297,4581331.287,41.380488,2.1665906,Styphnolobium japonicum,29.08502232,3,Warm
0107144AR,430771.508,4580919.058,41.3768147,2.172117,Styphnolobium japonicum,28.05899861,2,Cool
0107157AR,430997.0,4580857.0,41.3762751,2.1748204,Styphnolobium japonicum,27.56876194,1,Coolest
0107175AR,430995.098,4580873.606,41.3764245,2.1747958,Styphnolobium japonicum,27.45458535,1,Coolest
0107180AR,430970.388,4580871.937,41.3764074,2.1745005,Styphnolobium japonicum,27.3809047,1,Coolest
0107190AR,430824.068,4580904.758,41.3766904,2.1727472,Styphnolobium japonicum,27.74852249,1,Coolest
0107202AR,430255.741,4581325.703,41.3804327,2.165903,Styphnolobium japonicum,29.05382362,3,Warm
0107240AR,430080.297,4581455.035,41.3815823,2.1637901,Styphnolobium japonicum,28.77689228,2,Cool
0107260AR,430836.988,4580909.168,41.3767313,2.1729012,Styphnolobium japonicum,27.70822444,1,Coolest
0107264AR,430987.7579999999,4580867.967,41.3763731,2.1747087,Styphnolobium japonicum,27.42025332,1,Coolest
0107273AR,430979.00000000006,4580885.0,41.3765258,2.174602,Styphnolobium japonicum,27.32252319,1,Coolest
0109106AR,432429.625,4581391.966,41.381215,2.1918913,Styphnolobium japonicum,28.18780114,2,Cool
0109126AR,432220.634,4581344.358,41.3807686,2.1893975,Styphnolobium japonicum,28.59632997,2,Cool
0109147AR,432182.915,4581454.918,41.3817612,2.188934,Styphnolobium japonicum,27.78110588,1,Coolest
0109182AR,432224.092,4581130.598,41.3788436,2.1894627,Styphnolobium japonicum,27.3443679,1,Coolest
0109206AR,432277.812,4581140.697,41.3789391,2.190104,Styphnolobium japonicum,27.50158453,1,Coolest
0109229AR,432434.894,4581374.056,41.3810541,2.1919563,Styphnolobium japonicum,28.20004732,2,Cool
0109242AR,432146.805,4581444.439,41.3816638,2.1885034,Styphnolobium japonicum,27.72071005,1,Coolest
0109253AR,432108.754,4581427.219,41.3815055,2.1880503,Styphnolobium japonicum,27.51761081,1,Coolest
0109288AR,432439.974,4581355.976,41.3808917,2.1920191,Styphnolobium japonicum,28.18717878,2,Cool
0109292AR,432227.257,4581461.824,41.3818272,2.1894635,Styphnolobium japonicum,27.86091997,2,Cool
0109297AR,432378.696,4581569.317,41.3828081,2.1912625,Styphnolobium japonicum,29.18130377,3,Warm
0109308AR,432381.276,4581560.117,41.3827254,2.1912944,Styphnolobium japonicum,29.09523269,3,Warm
0109318AR,432221.482,4581139.908,41.3789273,2.1894305,Styphnolobium japonicum,27.38641943,1,Coolest
0109322AR,432334.117,4581667.718,41.3836906,2.1907184,Styphnolobium japonicum,28.420175,2,Cool
0109331AR,432194.677,4581459.524,41.3818037,2.1890742,Styphnolobium japonicum,27.79428834,1,Coolest
0109350AR,432411.055,4581455.897,41.3817893,2.1916621,Styphnolobium japonicum,28.25717395,2,Cool
0109353AR,432357.406,4581585.477,41.3829518,2.1910061,Styphnolobium japonicum,29.1303162,3,Warm
0109359AR,432343.686,4581632.781,41.3833767,2.1908367,Styphnolobium japonicum,28.63542769,2,Cool
0109380AR,432413.805,4581446.697,41.3817066,2.191696,Styphnolobium japonicum,28.22415168,2,Cool
0109409AR,432270.803,4581474.476,41.3819448,2.1899829,Styphnolobium japonicum,27.92302468,2,Cool
0109411AR,432368.0459999999,4581605.847,41.3831362,2.1911311,Styphnolobium japonicum,29.22805688,3,Warm
0109443AR,432371.00000000006,4581535.0,41.3824984,2.1911743,Styphnolobium japonicum,28.84984352,2,Cool
0109483AR,432437.454,4581364.956,41.3809724,2.191988,Styphnolobium japonicum,28.19694705,2,Cool
0109491AR,432360.226,4581633.227,41.3833822,2.1910345,Styphnolobium japonicum,28.79738994,2,Cool
0109508AR,432228.002,4581116.637,41.3787182,2.189511,Styphnolobium japonicum,27.31385115,1,Coolest
0109554AR,432156.552,4581448.096,41.3816976,2.1886195,Styphnolobium japonicum,27.72668252,1,Coolest
0109557AR,432363.026,4581624.207,41.3833012,2.191069,Styphnolobium japonicum,28.91151914,3,Warm
0109605AR,432248.055,4581474.958,41.3819472,2.1897108,Styphnolobium japonicum,27.87400556,2,Cool
0109611AR,432078.382,4581425.225,41.381485,2.1876873,Styphnolobium japonicum,27.30194684,1,Coolest
0109623AR,432171.105,4581451.518,41.3817296,2.1887932,Styphnolobium japonicum,27.77157321,1,Coolest
0109692AR,432366.0,4581553.0,41.3826601,2.1911125,Styphnolobium japonicum,29.00758535,3,Warm
0109746AR,432365.375,4581500.987,41.3821915,2.1911108,Styphnolobium japonicum,28.46843641,2,Cool
0109765AR,432144.365,4581437.219,41.3815986,2.188475,Styphnolobium japonicum,27.7358595,1,Coolest
0109768AR,432322.0,4581488.0,41.3820709,2.1905936,Styphnolobium japonicum,28.14999669,2,Cool
0109814AR,432351.105,4581496.867,41.3821532,2.1909407,Styphnolobium japonicum,28.35772862,2,Cool
0109857AR,432373.694,4581588.416,41.3829797,2.1912006,Styphnolobium japonicum,29.29238387,3,Warm
0109868AR,432285.742,4581112.617,41.3786869,2.1902019,Styphnolobium japonicum,27.5126891,1,Coolest
0109878AR,432221.719,4581466.923,41.3818726,2.1893967,Styphnolobium japonicum,27.83970362,2,Cool
0109880AR,432238.40700000006,4581465.114,41.3818578,2.1895965,Styphnolobium japonicum,27.87645051,2,Cool
0109881AR,432279.1319999999,4581136.017,41.3788971,2.1901203,Styphnolobium japonicum,27.49466899,1,Coolest
0109889AR,432247.745,4581467.538,41.3818804,2.1897079,Styphnolobium japonicum,27.89117118,2,Cool
0109919AR,432232.377,4581463.386,41.3818417,2.1895246,Styphnolobium japonicum,27.86713495,2,Cool
0109924AR,432365.646,4581615.017,41.3832186,2.1911014,Styphnolobium japonicum,29.17663962,3,Warm
0109926AR,432376.116,4581578.517,41.3828907,2.1912306,Styphnolobium japonicum,29.23173617,3,Warm
0109946AR,432301.1649999999,4581482.427,41.382019,2.1903451,Styphnolobium japonicum,28.02861496,2,Cool
0109982AR,432273.853,4581154.737,41.3790653,2.1900551,Styphnolobium japonicum,27.50897455,1,Coolest
0109989AR,432416.575,4581437.997,41.3816285,2.1917301,Styphnolobium japonicum,28.20747364,2,Cool
0110000AR,432230.612,4581107.327,41.3786346,2.1895433,Styphnolobium japonicum,27.30062084,1,Coolest
0110027AR,432226.769,4581468.4,41.3818864,2.189457,Styphnolobium japonicum,27.85978706,2,Cool
0110029AR,432275.173,4581150.057,41.3790232,2.1900714,Styphnolobium japonicum,27.51022625,1,Coolest
0110032AR,432271.00000000006,4581164.0,41.3791484,2.1900199,Styphnolobium japonicum,27.55218883,1,Coolest
0110054AR,432158.645,4581441.449,41.3816379,2.1886453,Styphnolobium japonicum,27.77225633,1,Coolest
0110083AR,432339.386,4581649.377,41.3835259,2.1907835,Styphnolobium japonicum,28.52790063,2,Cool
0110124AR,432377.235,4581517.107,41.3823377,2.1912509,Styphnolobium japonicum,28.67126034,2,Cool
0110129AR,432231.912,4581102.677,41.3785928,2.1895594,Styphnolobium japonicum,27.29644621,1,Coolest
0110164AR,432418.925,4581429.057,41.3815482,2.1917592,Styphnolobium japonicum,28.19493372,2,Cool
0110175AR,432178.583,4581286.828,41.3802469,2.188901,Styphnolobium japonicum,28.16409111,2,Cool
0110204AR,432358.245,4581498.927,41.3821724,2.1910258,Styphnolobium japonicum,28.42789251,2,Cool
0110217AR,432243.946,4581466.69,41.3818724,2.1896626,Styphnolobium japonicum,27.87962236,2,Cool
0110218AR,432370.906,4581596.777,41.3830548,2.1911663,Styphnolobium japonicum,29.20783245,3,Warm
0110232AR,432336.806,4581658.628,41.383609,2.1907516,Styphnolobium japonicum,28.49165719,2,Cool
0110233AR,432445.084,4581337.666,41.3807272,2.1920822,Styphnolobium japonicum,28.14983088,2,Cool
0110243AR,432401.995,4581486.857,41.3820673,2.1915503,Styphnolobium japonicum,28.44971872,2,Cool
0110253AR,432083.934,4581425.749,41.3814902,2.1877536,Styphnolobium japonicum,27.36007023,1,Coolest
0110259AR,432232.004,4581305.318,41.380418,2.1895378,Styphnolobium japonicum,28.62009984,2,Cool
0110314AR,432069.55999999994,4581422.569,41.3814603,2.1875821,Styphnolobium japonicum,27.17268846,1,Coolest
0110348AR,432226.702,4581121.288,41.37876,2.189495,Styphnolobium japonicum,27.32277615,1,Coolest
0110360AR,432139.184,4581435.729,41.3815847,2.1884132,Styphnolobium japonicum,27.72699338,1,Coolest
0110361AR,432205.329,4581462.322,41.3818298,2.1892012,Styphnolobium japonicum,27.81321667,1,Coolest
0110399AR,432085.814,4581420.369,41.3814419,2.1877767,Styphnolobium japonicum,27.17145883,1,Coolest
0110403AR,432225.392,4581125.948,41.3788019,2.1894788,Styphnolobium japonicum,27.34315452,1,Coolest
0110454AR,432136.959,4581442.36,41.3816443,2.1883859,Styphnolobium japonicum,27.70729326,1,Coolest
0110469AR,432442.524,4581346.726,41.3808086,2.1920506,Styphnolobium japonicum,28.17384782,2,Cool
0110474AR,432354.896,4581594.527,41.3830331,2.1909751,Styphnolobium japonicum,29.11131407,3,Warm
0110487AR,432220.182,4581144.558,41.378969,2.1894144,Styphnolobium japonicum,27.31592514,1,Coolest
0110489AR,432229.302,4581111.987,41.3786765,2.1895271,Styphnolobium japonicum,27.30199201,1,Coolest
0110498AR,432405.851,4581474.754,41.3819587,2.1915978,Styphnolobium japonicum,28.35276991,2,Cool
0110515AR,432180.043,4581281.178,41.3801962,2.1889191,Styphnolobium japonicum,28.15631083,2,Cool
0110532AR,432280.452,4581131.337,41.3788551,2.1901366,Styphnolobium japonicum,27.49258871,1,Coolest
0110559AR,432238.177,4581471.918,41.381919,2.189593,Styphnolobium japonicum,27.86066961,2,Cool
0110563AR,432346.986,4581621.987,41.3832798,2.1908774,Styphnolobium japonicum,28.72127909,2,Cool
0110588AR,432243.06,4581473.167,41.3819307,2.1896512,Styphnolobium japonicum,27.86572291,2,Cool
0110639AR,432113.894,4581428.749,41.3815197,2.1881116,Styphnolobium japonicum,27.53725609,1,Coolest
0110641AR,432165.838,4581450.78,41.3817225,2.1887303,Styphnolobium japonicum,27.75320035,1,Coolest
0110692AR,432215.427,4581458.554,41.3817967,2.1893224,Styphnolobium japonicum,27.84558404,2,Cool
0110696AR,432427.155,4581400.686,41.3812933,2.1918608,Styphnolobium japonicum,28.20069668,2,Cool
0110705AR,432281.772,4581126.657,41.378813,2.1901529,Styphnolobium japonicum,27.50173809,1,Coolest
0110733AR,432261.559,4581472.152,41.3819231,2.1898726,Styphnolobium japonicum,27.90473545,2,Cool
0110758AR,432369.0,4581544.0,41.3825792,2.1911494,Styphnolobium japonicum,28.92425522,3,Warm
0110777AR,432222.792,4581135.248,41.3788854,2.1894467,Styphnolobium japonicum,27.36144306,1,Coolest
0110787AR,432424.445,4581409.896,41.3813761,2.1918274,Styphnolobium japonicum,28.19433387,2,Cool
0110823AR,432352.286,4581603.637,41.383115,2.1909429,Styphnolobium japonicum,29.02558627,3,Warm
0110846AR,432093.91399999993,4581428.709,41.3815177,2.1878727,Styphnolobium japonicum,27.43068385,1,Coolest
0110879AR,432364.236,4581619.487,41.3832587,2.191084,Styphnolobium japonicum,28.96916226,3,Warm
0110886AR,432142.025,4581442.989,41.3816504,2.1884464,Styphnolobium japonicum,27.71814803,1,Coolest
0110903AR,432218.882,4581149.218,41.3790109,2.1893983,Styphnolobium japonicum,27.35036638,1,Coolest
0110906AR,432283.092,4581121.977,41.378771,2.1901692,Styphnolobium japonicum,27.50972074,1,Coolest
0111228AR,431432.573,4581587.084,41.382888,2.1799462,Styphnolobium japonicum,28.59971549,2,Cool
0111236AR,431418.725,4581567.635,41.3827117,2.1797828,Styphnolobium japonicum,28.92050969,3,Warm
0111272AR,430921.61,4581845.239,41.3851694,2.1738063,Styphnolobium japonicum,29.17900334,3,Warm
0111365AR,430936.56,4581841.038,41.3851329,2.1739856,Styphnolobium japonicum,29.08916219,3,Warm
0111589AR,431425.578,4581483.924,41.3819583,2.1798742,Styphnolobium japonicum,29.20128568,3,Warm
0111608AR,431428.98,4581581.965,41.3828416,2.1799038,Styphnolobium japonicum,28.62283411,2,Cool
0111621AR,430930.05,4581833.098,41.3850608,2.1739086,Styphnolobium japonicum,29.12070227,3,Warm
0111634AR,431420.448,4581478.054,41.381905,2.1798135,Styphnolobium japonicum,29.22350311,3,Warm
0111638AR,431424.0,4581481.0,41.3819318,2.1798556,Styphnolobium japonicum,29.21324404,3,Warm
0111640AR,430935.72,4581835.728,41.385085,2.1739761,Styphnolobium japonicum,29.08561515,3,Warm
0111687AR,431425.988,4581488.184,41.3819967,2.1798786,Styphnolobium japonicum,29.17731622,3,Warm
0111727AR,431425.452,4581577.103,41.3827975,2.1798621,Styphnolobium japonicum,28.65286854,2,Cool
0111753AR,431422.051,4581572.113,41.3827523,2.179822,Styphnolobium japonicum,28.89168792,3,Warm
0113731AR,431611.224,4581500.753,41.3821257,2.1820923,Styphnolobium japonicum,28.69271413,2,Cool
0114150AR,431615.104,4581507.003,41.3821823,2.182138,Styphnolobium japonicum,28.66867867,2,Cool
0114923AR,431619.324,4581513.863,41.3822444,2.1821877,Styphnolobium japonicum,28.63020503,2,Cool
0122389AR,427797.382,4581949.712,41.3858361,2.1364313,Styphnolobium japonicum,28.94591224,3,Warm
0122515AR,427557.15,4581825.634,41.3846969,2.1335732,Styphnolobium japonicum,28.76155934,2,Cool
0122550AR,427600.9099999999,4581718.014,41.3837316,2.1341094,Styphnolobium japonicum,28.94556431,3,Warm
0122836AR,427663.259,4581611.873,41.3827812,2.1348677,Styphnolobium japonicum,28.8762804,2,Cool
0122880AR,427561.55,4581815.934,41.38461,2.133627,Styphnolobium japonicum,28.77075241,2,Cool
0122957AR,427558.9099999999,4581821.724,41.3846619,2.1335948,Styphnolobium japonicum,28.76345571,2,Cool
0123048AR,427552.0200000001,4581836.124,41.384791,2.1335106,Styphnolobium japonicum,28.75040303,2,Cool
0123074AR,427919.078,4581791.634,41.3844232,2.1379055,Styphnolobium japonicum,29.11664873,3,Warm
0123124AR,427693.114,4581532.155,41.3820659,2.1352342,Styphnolobium japonicum,28.92264692,3,Warm
0123238AR,427599.00000000006,4581741.0,41.3839384,2.1340838,Styphnolobium japonicum,28.92419311,3,Warm
0123283AR,427747.572,4582015.273,41.3864221,2.1358278,Styphnolobium japonicum,28.6386261,2,Cool
0123301AR,427983.805,4582358.532,41.3895348,2.1386122,Styphnolobium japonicum,28.53896484,2,Cool
0123327AR,427551.6,4581815.424,41.3846045,2.1335081,Styphnolobium japonicum,28.73588814,2,Cool
0123441AR,428008.225,4582326.481,41.3892484,2.1389081,Styphnolobium japonicum,28.49777432,2,Cool
0123647AR,427628.459,4581683.853,41.3834264,2.134443,Styphnolobium japonicum,28.97974664,3,Warm
0123771AR,427807.322,4581936.532,41.3857182,2.1365518,Styphnolobium japonicum,28.95091233,3,Warm
0123816AR,427675.559,4581569.173,41.3823977,2.1350199,Styphnolobium japonicum,28.86154392,2,Cool
0123983AR,427630.273,4582144.504,41.3875755,2.1344096,Styphnolobium japonicum,28.48476598,2,Cool
0124011AR,427513.188,4581894.998,41.3853177,2.1330392,Styphnolobium japonicum,28.76347977,2,Cool
0124152AR,427657.339,4581623.683,41.3828871,2.1347955,Styphnolobium japonicum,28.89049227,3,Warm
0124195AR,427884.5140000001,4581836.803,41.3848269,2.1374868,Styphnolobium japonicum,29.06104992,3,Warm
0124236AR,427698.808,4581542.203,41.3821569,2.1353011,Styphnolobium japonicum,28.91331687,3,Warm
0124348AR,427543.79,4581832.134,41.3847543,2.1334127,Styphnolobium japonicum,28.72999126,2,Cool
0124359AR,427703.358,4581512.682,41.3818915,2.1353591,Styphnolobium japonicum,28.96054518,3,Warm
0124371AR,427996.195,4582342.321,41.38939,2.1387623,Styphnolobium japonicum,28.50553769,2,Cool
0124425AR,427549.46,4581841.374,41.384838,2.1334794,Styphnolobium japonicum,28.7461132,2,Cool
0124474AR,427540.271,4581861.524,41.3850187,2.1333671,Styphnolobium japonicum,28.7613704,2,Cool
0124490AR,427992.195,4582347.602,41.3894372,2.1387138,Styphnolobium japonicum,28.5169141,2,Cool
0124512AR,427678.399,4581581.953,41.3825131,2.1350523,Styphnolobium japonicum,28.85838878,2,Cool
0124536AR,427944.69,4581730.551,41.3838754,2.1382191,Styphnolobium japonicum,29.16129275,3,Warm
0124670AR,427909.091,4581804.571,41.3845388,2.1377845,Styphnolobium japonicum,29.10425669,3,Warm
0124729AR,427606.47,4581728.754,41.3838288,2.1341746,Styphnolobium japonicum,28.9554116,3,Warm
0124746AR,427967.051,4582105.07,41.3872505,2.138442,Styphnolobium japonicum,29.04825291,3,Warm
0124824AR,427693.328,4581551.973,41.3822444,2.1352344,Styphnolobium japonicum,28.89087597,3,Warm
0124923AR,428004.215,4582331.761,41.3892956,2.1388595,Styphnolobium japonicum,28.49532962,2,Cool
0124938AR,427720.762,4582050.503,41.386737,2.135503,Styphnolobium japonicum,28.39135784,2,Cool
0124958AR,427591.96,4581737.304,41.3839045,2.1340001,Styphnolobium japonicum,28.91107764,3,Warm
0125049AR,427672.439,4581594.643,41.3826269,2.1349795,Styphnolobium japonicum,28.8626723,2,Cool
0125059AR,427554.58,4581830.874,41.3847439,2.1335419,Styphnolobium japonicum,28.75094607,2,Cool
0125177AR,427987.555,4582354.192,41.3894961,2.1386576,Styphnolobium japonicum,28.52524117,2,Cool
0125211AR,427818.073,4581924.18,41.385608,2.1366818,Styphnolobium japonicum,28.94955913,3,Warm
0125222AR,427609.66,4581722.183,41.3837699,2.1342136,Styphnolobium japonicum,28.9715319,3,Warm
0125342AR,427651.029,4581637.093,41.3830073,2.1347184,Styphnolobium japonicum,28.91281642,3,Warm
0125573AR,427688.339,4581562.433,41.3823382,2.1351735,Styphnolobium japonicum,28.87934196,2,Cool
0125596AR,427787.372,4581963.582,41.3859601,2.13631,Styphnolobium japonicum,28.915611,3,Warm
0125645AR,427691.169,4581556.573,41.3822857,2.1352081,Styphnolobium japonicum,28.89101025,3,Warm
0125691AR,428000.205,4582337.041,41.3893428,2.1388109,Styphnolobium japonicum,28.49151916,2,Cool
0125749AR,427774.502,4581980.413,41.3861105,2.1361541,Styphnolobium japonicum,28.87521355,2,Cool
0125778AR,427589.57,4581742.274,41.3839491,2.1339709,Styphnolobium japonicum,28.89795849,3,Warm
0127402AR,428540.11900000006,4587264.916,41.4337742,2.1446861,Styphnolobium japonicum,28.84883933,2,Cool
0127425AR,428483.925,4587147.808,41.4327145,2.1440274,Styphnolobium japonicum,28.41999201,2,Cool
0127426AR,428127.236,4586353.047,41.4255246,2.1398532,Styphnolobium japonicum,27.7510542,1,Coolest
0127440AR,428101.1890000001,4586832.578,41.4298412,2.1394845,Styphnolobium japonicum,28.60431962,2,Cool
0127453AR,428039.825,4586846.61,41.4299621,2.1387485,Styphnolobium japonicum,28.87505855,2,Cool
0127479AR,428174.82,4586922.287,41.4306558,2.140355,Styphnolobium japonicum,28.44744361,2,Cool
0127506AR,428262.767,4587190.124,41.4330759,2.1413757,Styphnolobium japonicum,27.49747851,1,Coolest
0127507AR,428544.726,4587315.696,41.434232,2.1447352,Styphnolobium japonicum,28.96215429,3,Warm
0127544AR,428244.329,4586763.736,41.429234,2.1412056,Styphnolobium japonicum,28.20994469,2,Cool
0127555AR,428473.412,4587179.545,41.4329994,2.1438979,Styphnolobium japonicum,28.37414821,2,Cool
0127558AR,427994.056,4586766.44,41.4292359,2.1382103,Styphnolobium japonicum,28.95786321,3,Warm
0127568AR,428500.227,4587332.189,41.4343766,2.1442007,Styphnolobium japonicum,28.61805063,2,Cool
0127572AR,428119.4699999999,4586370.961,41.4256853,2.1397581,Styphnolobium japonicum,27.73727943,1,Coolest
0127608AR,428426.5300000001,4587346.968,41.4345031,2.143317,Styphnolobium japonicum,27.98530272,2,Cool
0127609AR,428494.141,4587334.619,41.4343979,2.1441276,Styphnolobium japonicum,28.55957705,2,Cool
0127618AR,428475.142,4587183.865,41.4330385,2.1439181,Styphnolobium japonicum,28.38644932,2,Cool
0127633AR,428505.998,4587330.032,41.4343577,2.14427,Styphnolobium japonicum,28.66298145,2,Cool
0127646AR,428116.526,4586376.887,41.4257384,2.1397222,Styphnolobium japonicum,27.76096403,1,Coolest
0127659AR,428478.314,4587193.472,41.4331253,2.1439549,Styphnolobium japonicum,28.40895415,2,Cool
0127667AR,428468.758,4587166.861,41.4328848,2.1438437,Styphnolobium japonicum,28.35778098,2,Cool
0127679AR,428072.866,4586834.728,41.429858,2.1391453,Styphnolobium japonicum,28.73506115,2,Cool
0127697AR,428470.532,4587171.325,41.4329251,2.1438644,Styphnolobium japonicum,28.37066991,2,Cool
0127698AR,428090.959,4586835.318,41.429865,2.1393617,Styphnolobium japonicum,28.65300833,2,Cool
0127750AR,428465.482,4587158.065,41.4328052,2.1438055,Styphnolobium japonicum,28.34855693,2,Cool
0127773AR,428176.45699999994,4586926.728,41.4306959,2.140374,Styphnolobium japonicum,28.44420984,2,Cool
0127839AR,428535.015,4587277.813,41.4338899,2.1446235,Styphnolobium japonicum,28.84778613,2,Cool
0127845AR,428130.861,4586814.053,41.429677,2.1398418,Styphnolobium japonicum,28.45785607,2,Cool
0127847AR,428487.002,4587141.815,41.4326608,2.144065,Styphnolobium japonicum,28.43945426,2,Cool
0127881AR,428124.885,4586358.598,41.4255744,2.1398244,Styphnolobium japonicum,27.72902497,1,Coolest
0127932AR,428469.667,4587152.974,41.4327598,2.1438562,Styphnolobium japonicum,28.35439515,2,Cool
0127939AR,428128.33,4586805.592,41.4296006,2.1398125,Styphnolobium japonicum,28.46373495,2,Cool
0127998AR,428538.938,4587319.377,41.4342646,2.1446655,Styphnolobium japonicum,28.92329656,3,Warm
0128000AR,428101.252,4586825.585,41.4297782,2.1394861,Styphnolobium japonicum,28.59702457,2,Cool
0128006AR,428138.494,4586811.004,41.4296502,2.1399335,Styphnolobium japonicum,28.41813098,2,Cool
0128015AR,428290.454,4586780.72,41.4293911,2.1417556,Styphnolobium japonicum,28.27841533,2,Cool
0128023AR,428122.261,4586364.486,41.4256272,2.1397923,Styphnolobium japonicum,27.7295496,1,Coolest
0128024AR,427989.517,4586753.218,41.4291164,2.1381575,Styphnolobium japonicum,28.97670614,3,Warm
0128044AR,428476.595,4587188.253,41.4330781,2.1439349,Styphnolobium japonicum,28.40087752,2,Cool
0128061AR,428462.892,4587150.135,41.4327336,2.1437754,Styphnolobium japonicum,28.33706559,2,Cool
0128239AR,431401.182,4586706.673,41.4289958,2.1789905,Styphnolobium japonicum,28.449236,2,Cool
0128259AR,430964.003,4586468.051,41.4268092,2.173786,Styphnolobium japonicum,28.51104113,2,Cool
0128268AR,430549.769,4586566.16,41.4276571,2.1688177,Styphnolobium japonicum,28.0923037,2,Cool
0128275AR,430177.299,4586664.965,41.4285147,2.164349,Styphnolobium japonicum,28.6338253,2,Cool
0128277AR,431048.3410000001,4586497.698,41.4270835,2.1747918,Styphnolobium japonicum,28.83638793,2,Cool
