codi,x_etrs89,y_etrs89,latitud,longitud,cat_nom_ci,Mean_LST,LST_zone,LST_zone_label
0089446AR,429197.407,4581656.043,41.3833155,2.1532087,Celtis australis,29.27794168,3,Warm
0089451AR,428900.12,4580990.952,41.3772991,2.1497316,Celtis australis,28.43539566,2,Cool
0089454AR,429320.664,4581653.301,41.3833017,2.154683,Celtis australis,29.21761006,3,Warm
0089455AR,428391.782,4581801.021,41.38455,2.1435574,Celtis australis,28.96500015,3,Warm
0089460AR,428658.848,4581580.216,41.382585,2.1467772,Celtis australis,28.9290636,3,Warm
0089461AR,428849.0,4581501.0,41.3818884,2.1490604,Celtis australis,28.43590948,2,Cool
0089463AR,428747.916,4582338.991,41.3894269,2.1477531,Celtis australis,30.18796494,3,Warm
0089464AR,428634.477,4581779.905,41.3843814,2.1464622,Celtis australis,28.94812041,3,Warm
0089466AR,429103.825,4581891.023,41.3854237,2.1520621,Celtis australis,29.10748855,3,Warm
0089476AR,428736.776,4581310.065,41.3801588,2.1477409,Celtis australis,28.99538056,3,Warm
0089478AR,428753.932,4582360.862,41.3896244,2.1478224,Celtis australis,30.07998319,3,Warm
0089479AR,428655.00000000006,4581775.0,41.384339,2.1467082,Celtis australis,28.93726264,3,Warm
0089481AR,428373.72,4581972.209,41.3860902,2.1433211,Celtis australis,28.81755409,2,Cool
0089482AR,428574.74,4581285.357,41.3799219,2.1458061,Celtis australis,28.60150836,2,Cool
0089483AR,429020.982,4581975.254,41.386175,2.1510615,Celtis australis,29.39105022,3,Warm
0089485AR,429410.462,4581678.099,41.3835329,2.155754,Celtis australis,29.10297109,3,Warm
0089486AR,428441.971,4582357.537,41.3895668,2.1440919,Celtis australis,29.04390591,3,Warm
0089487AR,428648.558,4581591.096,41.3826821,2.1466529,Celtis australis,28.9417944,3,Warm
0089489AR,428639.041,4581966.117,41.3860589,2.1464949,Celtis australis,29.29301975,3,Warm
0089494AR,428672.572,4581328.013,41.3803147,2.146971,Celtis australis,28.77679459,2,Cool
0089495AR,429091.977,4581381.755,41.3808358,2.15198,Celtis australis,29.09081474,3,Warm
0089496AR,428629.0,4581121.0,41.3784464,2.1464743,Celtis australis,29.65151352,3,Warm
0089497AR,428806.327,4581272.109,41.379823,2.148577,Celtis australis,28.93877609,3,Warm
0089502AR,429133.0,4581652.0,41.3832734,2.1524389,Celtis australis,29.0422677,3,Warm
0089503AR,428664.653,4581149.207,41.3787036,2.1468973,Celtis australis,29.56308463,3,Warm
0089507AR,429190.486,4581211.619,41.3793121,2.1531779,Celtis australis,28.76390838,2,Cool
0089510AR,428345.128,4581771.043,41.3842758,2.143003,Celtis australis,28.88726114,3,Warm
0089511AR,429011.376,4581012.632,41.3775041,2.1510594,Celtis australis,28.73168601,2,Cool
0089512AR,428913.525,4582143.365,41.3876796,2.1497567,Celtis australis,29.72574576,3,Warm
0089513AR,429041.25,4581572.521,41.3825495,2.151351,Celtis australis,28.89557771,3,Warm
0089514AR,428903.00000000006,4581313.0,41.3801999,2.1497282,Celtis australis,29.00909177,3,Warm
0089524AR,428651.463,4581206.366,41.3792172,2.1467329,Celtis australis,29.21919401,3,Warm
0089535AR,428627.00000000006,4582375.0,41.3897405,2.1463027,Celtis australis,29.73941556,3,Warm
0089536AR,428721.54,4581499.742,41.3818658,2.1475364,Celtis australis,28.63308591,2,Cool
0089540AR,429016.864,4581007.089,41.3774547,2.1511257,Celtis australis,28.745987,2,Cool
0089542AR,429404.103,4581376.668,41.3808175,2.155713,Celtis australis,28.62910047,2,Cool
0089543AR,428580.236,4582361.547,41.3896152,2.145745,Celtis australis,29.43596907,3,Warm
0089545AR,429375.91,4581421.695,41.3812205,2.1553707,Celtis australis,28.58026723,2,Cool
0089546AR,428547.32,4582266.741,41.3887584,2.1453625,Celtis australis,29.21863902,3,Warm
0089556AR,429426.764,4581352.758,41.3806041,2.1559868,Celtis australis,28.63029736,2,Cool
0089557AR,428957.633,4581624.096,41.3830066,2.1503451,Celtis australis,28.35770643,2,Cool
0089563AR,429322.0,4581476.0,41.3817049,2.1547196,Celtis australis,28.47476264,2,Cool
0089567AR,428523.983,4581318.351,41.3802145,2.1451953,Celtis australis,28.64092363,2,Cool
0089568AR,428380.914,4581979.041,41.3861524,2.1434064,Celtis australis,28.838741,2,Cool
0089570AR,428947.494,4581842.037,41.3849687,2.1501983,Celtis australis,28.29462831,2,Cool
0089571AR,429318.122,4581272.206,41.379869,2.154697,Celtis australis,28.6973884,2,Cool
0089576AR,428470.979,4581876.429,41.3852362,2.1444956,Celtis australis,29.04786325,3,Warm
0089580AR,428705.617,4581172.714,41.3789189,2.1473844,Celtis australis,29.34514862,3,Warm
0089583AR,428446.125,4582163.012,41.3878151,2.1441645,Celtis australis,29.01912016,3,Warm
0089585AR,428914.338,4581207.162,41.3792476,2.1498762,Celtis australis,28.80329722,2,Cool
0089586AR,429318.6290000001,4581463.705,41.3815939,2.1546808,Celtis australis,28.49431663,2,Cool
0089587AR,428746.294,4581775.099,41.384348,2.1478,Celtis australis,28.9273663,3,Warm
0089592AR,429005.648,4581018.66,41.3775579,2.1509902,Celtis australis,28.7602264,2,Cool
0089593AR,428463.244,4581955.094,41.385944,2.1443938,Celtis australis,28.98221191,3,Warm
0089603AR,429474.0,4581569.0,41.3825558,2.1565265,Celtis australis,28.65777617,2,Cool
0089607AR,429276.688,4581315.079,41.3802515,2.1541966,Celtis australis,28.94716693,3,Warm
0089616AR,428948.467,4581411.373,41.3810899,2.1502604,Celtis australis,28.95476226,3,Warm
0089619AR,428969.0,4581463.0,41.3815567,2.1504999,Celtis australis,28.8501363,2,Cool
0089620AR,428851.00000000006,4581366.0,41.3806726,2.1491002,Celtis australis,28.9426278,3,Warm
0089621AR,429100.004,4581560.211,41.3824438,2.1520551,Celtis australis,29.12451384,3,Warm
0089625AR,428344.752,4581959.759,41.3859755,2.1429762,Celtis australis,28.74987581,2,Cool
0089627AR,428651.00000000006,4581779.0,41.3843747,2.1466599,Celtis australis,28.93418266,3,Warm
0089630AR,428940.057,4582040.734,41.3867576,2.150086,Celtis australis,29.53215567,3,Warm
0089631AR,428989.319,4581418.003,41.3811532,2.1507481,Celtis australis,29.0123357,3,Warm
0089634AR,428913.768,4581111.397,41.3783851,2.1498806,Celtis australis,28.50642711,2,Cool
0089635AR,428756.068,4581481.735,41.3817066,2.1479514,Celtis australis,28.59573463,2,Cool
0089637AR,429201.107,4581284.901,41.3799731,2.1532963,Celtis australis,29.09411113,3,Warm
0089638AR,429096.288,4581117.424,41.3784555,2.1520625,Celtis australis,28.62148081,2,Cool
0089640AR,428637.332,4581309.607,41.3801458,2.1465518,Celtis australis,28.68507521,2,Cool
0089647AR,429314.027,4581599.768,41.3828189,2.1546099,Celtis australis,28.98012423,3,Warm
0089651AR,429139.168,4581249.311,41.3796471,2.1525598,Celtis australis,28.82420695,2,Cool
0089653AR,428780.109,4581465.227,41.3815601,2.1482408,Celtis australis,28.6769181,2,Cool
0089656AR,428839.345,4581206.12,41.3792316,2.1489796,Celtis australis,28.73412216,2,Cool
0089659AR,428985.368,4581277.532,41.3798877,2.1507173,Celtis australis,28.96201334,3,Warm
0089663AR,428809.962,4581462.193,41.3815354,2.1485981,Celtis australis,28.68418795,2,Cool
0089666AR,428724.785,4581378.789,41.3807767,2.1475894,Celtis australis,28.87818858,3,Warm
0089670AR,428554.885,4582259.024,41.3886895,2.1454539,Celtis australis,29.25840182,3,Warm
0089671AR,428439.25,4582239.778,41.3885059,2.1440732,Celtis australis,28.9685803,3,Warm
0089672AR,428811.608,4581216.854,41.3793259,2.1486466,Celtis australis,28.82892164,2,Cool
0089684AR,429281.494,4581754.475,41.3842095,2.1542028,Celtis australis,29.03148936,3,Warm
0089697AR,428356.0,4581955.0,41.3859336,2.1431113,Celtis australis,28.76100261,2,Cool
0089698AR,429183.665,4581235.471,41.3795264,2.1530935,Celtis australis,28.90890056,3,Warm
0089706AR,429106.948,4581871.17,41.3852451,2.1521017,Celtis australis,29.03665613,3,Warm
0089707AR,428839.118,4582070.3,41.387015,2.1488754,Celtis australis,30.43056959,4,Hottest
0089710AR,428440.0,4582375.0,41.3897239,2.1440662,Celtis australis,29.04551723,3,Warm
0089711AR,429493.0,4581492.0,41.381864,2.1567627,Celtis australis,28.37860864,2,Cool
0089714AR,428648.0,4581136.0,41.3785831,2.1466998,Celtis australis,29.62411421,3,Warm
0089719AR,429001.0,4582042.0,41.3867744,2.1508147,Celtis australis,29.36355792,3,Warm
0089721AR,429267.806,4581515.499,41.3820559,2.154067,Celtis australis,28.68408595,2,Cool
0089725AR,429021.0,4581296.0,41.3800572,2.1511413,Celtis australis,28.96012194,3,Warm
0089727AR,428623.676,4581116.276,41.3784033,2.1464112,Celtis australis,29.65135041,3,Warm
0089731AR,428676.129,4581944.915,41.3858712,2.1469409,Celtis australis,29.34104648,3,Warm
0089739AR,429298.492,4581396.565,41.3809874,2.1544478,Celtis australis,28.73210709,2,Cool
0089741AR,429191.526,4581593.974,41.382756,2.1531456,Celtis australis,29.26338251,3,Warm
0089742AR,428704.79400000005,4582296.881,41.3890438,2.1472423,Celtis australis,30.33411321,4,Hottest
0089744AR,429000.20199999993,4581105.306,41.3783378,2.1509149,Celtis australis,28.71137099,2,Cool
0089746AR,428635.282,4581125.392,41.3784865,2.1465489,Celtis australis,29.64589513,3,Warm
0089748AR,429117.682,4581594.348,41.3827528,2.1522625,Celtis australis,29.18475472,3,Warm
0089751AR,429019.728,4582060.493,41.3869426,2.1510365,Celtis australis,29.2946063,3,Warm
0089755AR,429515.8,4581594.251,41.3827869,2.1570234,Celtis australis,28.83828163,2,Cool
0089759AR,428771.00000000006,4581632.0,41.3830613,2.1481123,Celtis australis,28.71854267,2,Cool
0089761AR,429208.775,4581480.012,41.3817311,2.1533652,Celtis australis,28.80528121,2,Cool
0089762AR,428929.223,4581971.138,41.3861298,2.1499646,Celtis australis,29.47971006,3,Warm
0089764AR,428667.83,4581937.113,41.3858002,2.1468426,Celtis australis,29.27181795,3,Warm
0089776AR,429408.639,4581692.554,41.3836629,2.1557305,Celtis australis,29.14152689,3,Warm
0089779AR,429025.122,4581015.262,41.377529,2.1512234,Celtis australis,28.74158145,2,Cool
0089784AR,429410.0,4581386.0,41.380902,2.1557825,Celtis australis,28.61714392,2,Cool
0089785AR,429115.599,4581496.746,41.3818736,2.152249,Celtis australis,29.06877892,3,Warm
0089791AR,428996.513,4581646.52,41.383212,2.1508074,Celtis australis,28.40587648,2,Cool
0089794AR,429212.335,4581296.627,41.3800797,2.1534292,Celtis australis,29.11150728,3,Warm
0089796AR,428676.0,4582325.0,41.3892945,2.1468946,Celtis australis,29.96928962,3,Warm
0089798AR,428861.018,4581755.859,41.3841849,2.1491742,Celtis australis,28.21989205,2,Cool
0089799AR,428851.491,4581748.97,41.384122,2.1490611,Celtis australis,28.27671405,2,Cool
0089803AR,428457.723,4582070.87,41.3869863,2.1443141,Celtis australis,29.1082295,3,Warm
0089806AR,428939.249,4581981.271,41.386222,2.1500833,Celtis australis,29.48354218,3,Warm
0089807AR,428854.919,4581936.161,41.3858082,2.1490801,Celtis australis,29.37978549,3,Warm
0089808AR,428922.097,4581572.154,41.3825357,2.1499262,Celtis australis,28.43217367,2,Cool
0089811AR,429230.219,4581187.628,41.3790996,2.1536558,Celtis australis,28.53122016,2,Cool
0089817AR,428646.0,4582053.0,41.386842,2.1465679,Celtis australis,29.69014003,3,Warm
0089818AR,429303.655,4581402.222,41.3810388,2.1545089,Celtis australis,28.70543094,2,Cool
0089821AR,428712.106,4581195.566,41.3791253,2.1474593,Celtis australis,29.27002474,3,Warm
0089828AR,428764.899,4581854.352,41.3850634,2.1480132,Celtis australis,29.03628902,3,Warm
0089830AR,429418.834,4581514.6,41.3820611,2.1558731,Celtis australis,28.41107882,2,Cool
0089831AR,428477.363,4582321.328,41.3892438,2.1445194,Celtis australis,29.13996678,3,Warm
0089834AR,429113.0,4581290.0,41.3800113,2.1522421,Celtis australis,28.93472608,3,Warm
0089837AR,428840.484,4581867.666,41.38519,2.1489155,Celtis australis,29.05518383,3,Warm
0089838AR,428634.0,4581664.0,41.3833374,2.1464702,Celtis australis,29.04455121,3,Warm
0089841AR,429300.132,4581690.439,41.3836343,2.1544331,Celtis australis,29.21653079,3,Warm
0089844AR,428818.896,4582050.415,41.3868341,2.1486359,Celtis australis,30.42521645,4,Hottest
0089845AR,428477.381,4582261.172,41.388702,2.1445267,Celtis australis,29.08187051,3,Warm
0089846AR,429088.304,4581938.933,41.3858538,2.1518708,Celtis australis,29.2640897,3,Warm
0089848AR,429124.605,4581584.272,41.3826627,2.1523465,Celtis australis,29.21486563,3,Warm
0089849AR,428821.795,4581865.46,41.3851685,2.1486923,Celtis australis,29.07216083,3,Warm
0089853AR,429222.898,4581753.164,41.3841925,2.1535022,Celtis australis,28.8540817,2,Cool
0089856AR,428639.00000000006,4581669.0,41.3833829,2.1465294,Celtis australis,29.04936145,3,Warm
0089860AR,429098.0,4581688.0,41.3835946,2.1520162,Celtis australis,28.7044966,2,Cool
0089862AR,429136.0,4581424.0,41.3812202,2.1525015,Celtis australis,29.00610099,3,Warm
0089865AR,429015.316,4581599.27,41.3827881,2.1510378,Celtis australis,28.65373363,2,Cool
0089886AR,428743.9799999999,4581858.918,41.3851027,2.1477625,Celtis australis,29.02028811,3,Warm
0089891AR,428591.62599999993,4582411.277,41.3900641,2.1458754,Celtis australis,29.70922605,3,Warm
0089895AR,429034.349,4581324.259,41.3803129,2.1512976,Celtis australis,28.97618529,3,Warm
0089896AR,428375.841,4581785.606,41.3844097,2.1433686,Celtis australis,28.94929254,3,Warm
0089904AR,428715.9799999999,4581330.845,41.3803441,2.1474897,Celtis australis,28.92251402,3,Warm
0089905AR,428846.0,4581962.0,41.3860402,2.1489704,Celtis australis,29.54360239,3,Warm
0089906AR,428905.769,4582075.586,41.3870685,2.1496719,Celtis australis,29.82995082,3,Warm
0089911AR,428897.4529999999,4581146.197,41.3786971,2.1496815,Celtis australis,28.58989883,2,Cool
0089923AR,428742.852,4581478.026,41.3816721,2.1477938,Celtis australis,28.59003881,2,Cool
0089926AR,429115.1890000001,4581304.221,41.3801395,2.1522666,Celtis australis,28.95988021,3,Warm
0089934AR,428572.0,4581253.0,41.3796302,2.1457772,Celtis australis,28.7101449,2,Cool
0089936AR,428798.0,4581421.0,41.3811633,2.1484599,Celtis australis,28.79919111,2,Cool
0089943AR,428760.979,4581841.571,41.384948,2.1479678,Celtis australis,28.98782269,3,Warm
0089947AR,429047.984,4581947.401,41.3859265,2.1513877,Celtis australis,29.37356971,3,Warm
0089949AR,428750.252,4581794.983,41.3845274,2.147845,Celtis australis,28.94123136,3,Warm
0089952AR,429113.187,4581215.956,41.3793444,2.152253,Celtis australis,28.71929909,2,Cool
0089953AR,428647.977,4582354.55,41.3895582,2.146556,Celtis australis,29.77124609,3,Warm
0089954AR,429043.6420000001,4581895.284,41.3854567,2.1513418,Celtis australis,29.28601667,3,Warm
0089956AR,428655.247,4582331.271,41.3893492,2.1466457,Celtis australis,29.87537798,3,Warm
0089961AR,428669.368,4581569.903,41.382493,2.1469042,Celtis australis,28.86950494,2,Cool
0089962AR,429376.894,4581611.571,41.3829308,2.1553603,Celtis australis,28.87515208,2,Cool
0089963AR,429308.0,4581281.0,41.3799474,2.154575,Celtis australis,28.76723568,2,Cool
0089965AR,428640.077,4581408.51,41.3810368,2.1465729,Celtis australis,28.66888823,2,Cool
0089969AR,428931.187,4582066.278,41.3869869,2.1499769,Celtis australis,29.60103853,3,Warm
0089973AR,429526.0,4581458.0,41.3815607,2.1571612,Celtis australis,28.41199091,2,Cool
0089982AR,429201.432,4581200.574,41.3792136,2.15331,Celtis australis,28.66976553,2,Cool
0089985AR,428563.549,4581277.832,41.3798531,2.1456732,Celtis australis,28.59956111,2,Cool
0089989AR,428657.287,4581199.845,41.379159,2.1468033,Celtis australis,29.27897444,3,Warm
0089991AR,428666.07,4581157.891,41.3787819,2.1469133,Celtis australis,29.53088146,3,Warm
0089993AR,428924.066,4581591.195,41.3827074,2.1499475,Celtis australis,28.41064316,2,Cool
0089995AR,429213.87,4581394.771,41.3809638,2.1534361,Celtis australis,28.9003684,3,Warm
0090001AR,428951.478,4581281.153,41.3799173,2.1503117,Celtis australis,29.06980735,3,Warm
0090002AR,428361.175,4581959.514,41.3859747,2.1431726,Celtis australis,28.77115488,2,Cool
0090004AR,428568.602,4581273.073,41.3798107,2.1457342,Celtis australis,28.62204578,2,Cool
0090006AR,429082.0,4581154.0,41.3787836,2.1518873,Celtis australis,28.65820456,2,Cool
0090007AR,429220.92,4581563.861,41.3824873,2.1535006,Celtis australis,29.12276554,3,Warm
0090011AR,428629.0,4582356.0,41.3895695,2.1463289,Celtis australis,29.71057809,3,Warm
0090012AR,429184.786,4581217.903,41.3793682,2.153109,Celtis australis,28.80885629,2,Cool
0090013AR,428744.471,4582066.089,41.3869687,2.147744,Celtis australis,30.71848393,4,Hottest
0090015AR,428363.9,4581865.199,41.3851255,2.1432164,Celtis australis,28.78970936,2,Cool
0090017AR,429209.0,4581208.0,41.3792812,2.1533997,Celtis australis,28.6898007,2,Cool
0090018AR,428485.087,4581890.253,41.385362,2.1446627,Celtis australis,29.057789,3,Warm
0090019AR,428628.347,4582051.707,41.3868288,2.1463569,Celtis australis,29.51356562,3,Warm
0090021AR,429512.598,4581456.159,41.3815429,2.1570012,Celtis australis,28.40361883,2,Cool
0090023AR,429520.391,4581464.946,41.3816227,2.1570934,Celtis australis,28.39985226,2,Cool
0090034AR,429026.798,4581878.833,41.3853071,2.1511423,Celtis australis,29.0689899,3,Warm
0090035AR,428566.194,4581294.205,41.3800008,2.1457029,Celtis australis,28.57311498,2,Cool
0090036AR,428480.603,4582144.744,41.3876537,2.144579,Celtis australis,29.08628558,3,Warm
0090041AR,429147.00000000006,4581846.0,41.385022,2.1525837,Celtis australis,28.82902936,2,Cool
0090044AR,429222.5889999999,4581178.806,41.3790194,2.1535656,Celtis australis,28.49855585,2,Cool
0090047AR,428992.37400000007,4581223.112,41.3793982,2.1508075,Celtis australis,28.7972149,2,Cool
0090051AR,429213.273,4581588.611,41.3827096,2.1534063,Celtis australis,29.23002755,3,Warm
0090052AR,429079.5189999999,4581134.334,41.3786063,2.15186,Celtis australis,28.70394282,2,Cool
0090056AR,428685.0,4581371.0,41.380703,2.1471145,Celtis australis,28.79018941,2,Cool
0090062AR,429617.925,4581535.765,41.3822691,2.1582515,Celtis australis,28.50307553,2,Cool
0090064AR,428624.992,4581297.335,41.3800342,2.1464056,Celtis australis,28.6770517,2,Cool
0090065AR,428575.055,4582169.583,41.3878858,2.1457057,Celtis australis,29.38731975,3,Warm
0090072AR,428929.279,4581222.407,41.3793863,2.1500531,Celtis australis,28.87641207,2,Cool
0090073AR,428466.34,4582332.64,41.3893447,2.1443862,Celtis australis,29.08476966,3,Warm
0090074AR,429023.00000000006,4581485.0,41.3817596,2.151143,Celtis australis,28.92515716,3,Warm
0090082AR,428650.421,4581572.032,41.3825105,2.1466774,Celtis australis,28.83940974,2,Cool
0090083AR,428486.483,4582269.939,41.3887818,2.1446346,Celtis australis,29.10524296,3,Warm
0090088AR,428639.803,4581101.339,41.3782702,2.1466058,Celtis australis,29.7130604,3,Warm
0090090AR,428748.447,4581964.915,41.3860578,2.1478034,Celtis australis,29.68573531,3,Warm
0090091AR,429143.95,4581603.258,41.3828354,2.1525756,Celtis australis,29.2431964,3,Warm
0090092AR,428957.0,4582171.0,41.3879324,2.1502734,Celtis australis,29.34190032,3,Warm
0090098AR,428823.334,4581289.011,41.3799768,2.1487784,Celtis australis,28.93697818,3,Warm
0090099AR,428840.381,4581968.152,41.3860951,2.1489025,Celtis australis,29.58714427,3,Warm
0090103AR,428851.672,4581519.911,41.3820589,2.1490902,Celtis australis,28.39364185,2,Cool
0090106AR,428857.057,4581951.047,41.3859425,2.1491039,Celtis australis,29.45426487,3,Warm
0090109AR,428770.768,4582038.731,41.3867246,2.1480617,Celtis australis,30.51090961,4,Hottest
0090114AR,428350.756,4581776.771,41.3843279,2.1430696,Celtis australis,28.88706388,3,Warm
0090118AR,428596.365,4582393.531,41.3899047,2.1459341,Celtis australis,29.65839009,3,Warm
0090119AR,428374.941,4582061.479,41.3868943,2.1433252,Celtis australis,28.7926163,2,Cool
0090123AR,429213.703,4581484.887,41.3817754,2.1534236,Celtis australis,28.80219312,2,Cool
0090124AR,429030.995,4581948.183,41.3859321,2.1511844,Celtis australis,29.39220997,3,Warm
0090129AR,428650.823,4582057.733,41.3868851,2.146625,Celtis australis,29.76039138,3,Warm
0090131AR,429020.388,4581210.282,41.3792851,2.151144,Celtis australis,28.79331411,2,Cool
0090133AR,429226.487,4581558.015,41.3824352,2.1535679,Celtis australis,29.10785653,3,Warm
0090134AR,428941.258,4582154.725,41.3877844,2.150087,Celtis australis,29.46263916,3,Warm
0090135AR,428833.559,4581784.326,41.3844388,2.1488425,Celtis australis,28.76821827,2,Cool
0090136AR,429502.628,4581596.746,41.3828083,2.1568656,Celtis australis,28.82988298,2,Cool
0090138AR,429024.598,4581205.872,41.3792458,2.1511948,Celtis australis,28.78228731,2,Cool
0090141AR,429022.956,4581574.02,41.3825614,2.1511321,Celtis australis,28.82511555,2,Cool
0090144AR,429324.927,4581406.825,41.3810821,2.1547627,Celtis australis,28.65430218,2,Cool
0090153AR,428953.0,4581978.0,41.3861937,2.1502482,Celtis australis,29.46822645,3,Warm
0090155AR,428658.237,4582267.103,41.3887715,2.146689,Celtis australis,30.11856605,3,Warm
0090169AR,428635.00000000006,4581795.0,41.3845174,2.1464667,Celtis australis,28.92068867,3,Warm
0090173AR,429326.533,4581281.285,41.3799516,2.1547966,Celtis australis,28.6994683,2,Cool
0090177AR,428663.989,4581766.409,41.3842624,2.1468167,Celtis australis,28.94343505,3,Warm
0090184AR,429297.0,4581770.0,41.3843506,2.1543864,Celtis australis,28.96064834,3,Warm
0090185AR,428625.0,4582032.0,41.386651,2.1463192,Celtis australis,29.4365795,3,Warm
0090186AR,428578.379,4581235.601,41.379474,2.1458555,Celtis australis,28.8100539,2,Cool
0090187AR,428849.807,4581176.703,41.3789676,2.1491081,Celtis australis,28.65647761,2,Cool
0090188AR,428837.541,4581953.409,41.385962,2.1488703,Celtis australis,29.50587899,3,Warm
0090192AR,428993.73,4581604.067,41.3828294,2.1507791,Celtis australis,28.50070179,2,Cool
0090197AR,428737.422,4581954.188,41.3859602,2.1476728,Celtis australis,29.56662815,3,Warm
0090198AR,428937.15,4581400.325,41.3809894,2.1501264,Celtis australis,28.97381979,3,Warm
0090199AR,428813.746,4581422.514,41.3811784,2.1486481,Celtis australis,28.78831677,2,Cool
0090201AR,428761.717,4581415.425,41.3811099,2.1480267,Celtis australis,28.84365528,2,Cool
0090207AR,428435.589,4581808.488,41.3846211,2.1440804,Celtis australis,29.07555353,3,Warm
0090211AR,429035.458,4581943.638,41.3858915,2.1512383,Celtis australis,29.38544614,3,Warm
0090215AR,429101.0,4581876.0,41.3852881,2.15203,Celtis australis,29.07298578,3,Warm
0090216AR,429418.5630000001,4581702.285,41.3837514,2.155848,Celtis australis,29.14721379,3,Warm
0090217AR,428713.462,4581911.344,41.3855722,2.1473913,Celtis australis,29.20187074,3,Warm
0090221AR,429289.681,4581701.267,41.383731,2.1543069,Celtis australis,29.20002314,3,Warm
0090225AR,429143.909,4581275.851,41.3798866,2.1526134,Celtis australis,28.91131593,3,Warm
0090226AR,428908.041,4581201.139,41.3791928,2.1498016,Celtis australis,28.77480983,2,Cool
0090227AR,429290.832,4581373.512,41.3807791,2.1543589,Celtis australis,28.81796495,2,Cool
0090234AR,428926.0,4581389.0,41.3808864,2.1499943,Celtis australis,28.98467365,3,Warm
0090237AR,429014.562,4581476.319,41.3816807,2.1510432,Celtis australis,28.92011739,3,Warm
0090238AR,428911.00000000006,4581189.0,41.3790838,2.1498384,Celtis australis,28.74571483,2,Cool
0090240AR,428908.865,4581935.178,41.3858041,2.1497254,Celtis australis,29.37010135,3,Warm
0090244AR,429276.286,4581376.061,41.3808008,2.1541846,Celtis australis,28.84994228,2,Cool
0090248AR,429015.209,4582039.928,41.386757,2.1509849,Celtis australis,29.32766341,3,Warm
0090250AR,428915.021,4581891.678,41.3854129,2.1498041,Celtis australis,29.16018767,3,Warm
0090252AR,428611.196,4581080.365,41.3780788,2.1462662,Celtis australis,29.66507709,3,Warm
0090254AR,428721.023,4581766.087,41.3842646,2.1474988,Celtis australis,28.93280671,3,Warm
0090256AR,428738.615,4581783.686,41.3844246,2.1477071,Celtis australis,28.925954,3,Warm
0090257AR,428749.021,4582356.421,41.389584,2.1477642,Celtis australis,30.10804931,3,Warm
0090260AR,429039.07,4581687.609,41.3835859,2.1513115,Celtis australis,28.45917082,2,Cool
0090271AR,428946.991,4581223.869,41.379401,2.1502647,Celtis australis,28.92770762,3,Warm
0090274AR,428468.378,4582252.392,41.3886221,2.1444201,Celtis australis,29.04894805,3,Warm
0090276AR,429003.106,4581037.504,41.3777274,2.1509576,Celtis australis,28.70992255,2,Cool
0090277AR,429209.726,4581192.196,41.3791389,2.1534102,Celtis australis,28.60090313,2,Cool
0090281AR,428619.00000000006,4582027.0,41.3866055,2.146248,Celtis australis,29.35907615,3,Warm
0090293AR,428738.69500000007,4581864.293,41.3851507,2.1476986,Celtis australis,29.02861693,3,Warm
0090297AR,428622.0,4581808.0,41.3846333,2.1463097,Celtis australis,28.91949601,3,Warm
0090298AR,428943.00000000006,4582053.0,41.3868683,2.1501198,Celtis australis,29.53071169,3,Warm
0090300AR,428606.587,4581426.042,41.3811918,2.1461704,Celtis australis,28.73238851,2,Cool
0090301AR,428745.589,4581212.62,41.3792819,2.1478577,Celtis australis,29.11784638,3,Warm
0090306AR,429285.0,4581367.0,41.3807199,2.1542899,Celtis australis,28.84889264,2,Cool
0090308AR,428713.654,4581928.648,41.3857281,2.1473916,Celtis australis,29.31210437,3,Warm
0090309AR,428999.715,4581478.16,41.381696,2.1508654,Celtis australis,28.88803127,3,Warm
0090312AR,429020.029,4581401.522,41.3810075,2.1511173,Celtis australis,29.07578529,3,Warm
0090314AR,428507.3,4581335.227,41.380365,2.1449938,Celtis australis,28.71359123,2,Cool
0090316AR,428966.982,4581423.139,41.3811975,2.1504804,Celtis australis,28.95571162,3,Warm
0090317AR,428670.847,4581377.483,41.3807601,2.1469445,Celtis australis,28.75072902,2,Cool
0090320AR,428464.148,4582161.595,41.387804,2.1443802,Celtis australis,29.05400649,3,Warm
0090323AR,429133.117,4581477.81,41.3817046,2.1524607,Celtis australis,29.03279332,3,Warm
0090324AR,428745.0,4581301.0,41.3800778,2.1478403,Celtis australis,29.02040152,3,Warm
0090331AR,429018.966,4581960.46,41.3860416,2.1510391,Celtis australis,29.40247338,3,Warm
0090335AR,429517.85,4581450.818,41.3814953,2.1570646,Celtis australis,28.40856898,2,Cool
0090336AR,428542.289,4582325.077,41.3892833,2.1452955,Celtis australis,29.20498516,3,Warm
0090337AR,428730.021,4582337.56,41.3894124,2.1475392,Celtis australis,30.20238912,4,Hottest
0090341AR,428854.0,4581709.0,41.3837622,2.1490958,Celtis australis,28.47375745,2,Cool
0090342AR,429178.28,4581466.195,41.3816039,2.1530021,Celtis australis,28.90017275,3,Warm
0090343AR,429135.562,4581985.065,41.3862735,2.1524306,Celtis australis,29.10710451,3,Warm
0090346AR,428621.114,4581277.453,41.3798548,2.1463616,Celtis australis,28.73912775,2,Cool
0090348AR,428545.785,4581295.94,41.3800146,2.1454586,Celtis australis,28.58462892,2,Cool
0090351AR,428472.94,4581370.413,41.3806789,2.1445788,Celtis australis,28.86552526,2,Cool
0090353AR,429118.0,4581110.0,41.3783905,2.152323,Celtis australis,28.54870931,2,Cool
