codi,LST_zone,SOS,POS,EOS,GSL
0019931AR,1,51.751459549624684,97.41451209341118,270.93411175979986,219.18265221017518
0019949AR,1,69.40783986655546,101.371976647206,365.0,295.5921601334445
0019954AR,1,57.23102585487906,87.67306088407005,289.1993327773144,231.96830692243535
0019958AR,1,63.928273561301076,119.94161801501251,241.40533778148458,177.4770642201835
0019980AR,1,1.5221017514595496,125.11676396997497,249.92910758965803,248.40700583819847
0019986AR,1,51.751459549624684,120.85487906588824,267.28106755629693,215.52960800667225
0020028AR,1,56.622185154295245,117.50625521267723,305.9424520433695,249.32026688907425
0020082AR,1,62.101751459549625,100.76313594662219,298.0275229357798,235.92577147623018
0020087AR,1,54.18682235195996,121.15929941618013,277.3269391159299,223.14011676396996
0020093AR,1,90.10842368640533,259.36613844870726,301.9849874895746,211.8765638031693
0020094AR,1,51.751459549624684,126.94328607172643,324.207673060884,272.4562135112593
0020095AR,1,67.581317764804,122.6814011676397,259.36613844870726,191.78482068390326
0020105AR,1,54.79566305254378,105.02502085070891,365.0,310.2043369474562
0020124AR,1,66.05921601334445,124.81234361968306,236.8390325271059,170.77981651376143
0020154AR,1,53.273561301084236,106.54712260216847,319.3369474562135,266.0633861551293
0020166AR,1,0.0,226.18432026688905,305.02919099249374,305.02919099249374
0020170AR,1,59.66638865721435,107.7648040033361,310.81317764804,251.14678899082563
0020194AR,1,34.09507923269391,95.89241034195163,316.9015846538782,282.8065054211843
0020208AR,1,56.31776480400334,109.89574645537948,275.5004170141785,219.18265221017515
0020216AR,1,60.88407005838198,102.28523769808173,320.2502085070892,259.36613844870726
0020218AR,1,59.970809007506254,121.76814011676396,280.97998331943285,221.00917431192659
0020219AR,1,59.970809007506254,121.46371976647205,328.46955796497076,268.4987489574645
0020222AR,1,48.70725604670559,110.50458715596329,288.2860717264387,239.5788156797331
0020226AR,1,60.579649708090066,112.93994995829857,300.4628857381151,239.88323603002505
0020229AR,1,56.622185154295245,117.81067556296912,256.01751459549627,199.39532944120103
0020231AR,1,55.40450375312761,104.720600500417,301.68056713928274,246.27606338615513
0020253AR,1,61.18849040867389,117.81067556296912,350.0834028356964,288.8949124270225
0020262AR,1,35.92160133444537,95.2835696413678,315.98832360300247,280.0667222685571
0020267AR,1,45.9674728940784,116.8974145120934,260.5838198498749,214.61634695579647
0020282AR,1,62.101751459549625,106.24270225187655,255.10425354462052,193.0025020850709
0020344AR,1,52.96914095079233,110.80900750625521,266.976647206005,214.00750625521266
0020349AR,1,60.27522935779816,133.94495412844034,304.7247706422018,244.44954128440364
0020363AR,1,49.011676396997494,133.33611342785653,277.63135946622185,228.61968306922435
0020364AR,1,52.96914095079233,114.76647206005003,268.1943286071726,215.22518765638029
0020373AR,1,76.10508757297748,103.50291909924937,351.90992493744784,275.80483736447036
0020375AR,1,44.445371142618846,140.64220183486236,320.8590492076731,276.4136780650542
0020407AR,1,63.01501251042536,126.63886572143451,276.1092577147623,213.09424520433694
0020412AR,1,65.75479566305255,129.98748957464554,344.603836530442,278.8490408673894
0020444AR,1,55.70892410341951,98.93661384487072,365.0,309.2910758965805
0020468AR,1,37.13928273561301,93.45704753961634,326.0341951626355,288.8949124270225
0020480AR,1,47.18515429524603,126.03002502085072,282.19766472060047,235.01251042535444
0020511AR,1,53.273561301084236,110.50458715596329,333.9491242702252,280.67556296914097
0020513AR,1,65.14595496246872,118.72393661384487,250.84236864053378,185.69641367806506
0020519AR,1,53.57798165137615,94.06588824020017,302.28940783986656,248.7114261884904
0020522AR,1,49.62051709758132,121.46371976647205,271.84737281067555,222.22685571309424
0020528AR,1,33.790658882402,243.84070058381982,299.5496246872394,265.7589658048374
0020538AR,1,46.57631359466222,112.63552960800668,290.4170141784821,243.84070058381985
0020539AR,1,55.10008340283569,208.83236030025017,302.28940783986656,247.18932443703085
0020584AR,1,50.22935779816514,92.84820683903251,365.0,314.77064220183485
0020600AR,1,63.62385321100917,123.89908256880733,256.6263552960801,193.00250208507092
0020617AR,1,57.83986655546288,114.76647206005003,272.7606338615513,214.9207673060884
0020619AR,1,52.0558798999166,112.93994995829857,273.3694745621351,221.31359466221852
0020626AR,1,56.92660550458715,106.85154295246038,365.0,308.07339449541286
0020633AR,1,46.57631359466222,116.8974145120934,270.325271059216,223.74895746455377
