codi,x_etrs89,y_etrs89,latitud,longitud,cat_nom_ci,Mean_LST,LST_zone,LST_zone_label
0115900AR,433196.683,4583631.354,41.4014487,2.2008171,Platanus × acerifolia,28.28740526,2,Cool
0115904AR,433201.445,4583111.672,41.3967684,2.2009314,Platanus × acerifolia,28.81228146,3,Warm
0115905AR,433586.265,4583864.031,41.4035766,2.2054518,Platanus × acerifolia,27.61994625,2,Cool
0115907AR,433462.156,4583948.887,41.4043306,2.2039578,Platanus × acerifolia,28.18237159,2,Cool
0115913AR,433230.977,4583512.578,41.4003817,2.2012404,Platanus × acerifolia,28.00806265,2,Cool
0115920AR,433112.20199999993,4583526.475,41.400497,2.1998181,Platanus × acerifolia,28.6468433,3,Warm
0115925AR,433293.01600000006,4584090.824,41.405595,2.2019188,Platanus × acerifolia,28.02465458,2,Cool
0115926AR,433597.385,4583783.841,41.4028553,2.2055936,Platanus × acerifolia,27.72539129,2,Cool
0115927AR,432865.075,4583976.737,41.4045318,2.1968121,Platanus × acerifolia,28.05117014,2,Cool
0115928AR,433455.734,4583717.192,41.4022433,2.2039065,Platanus × acerifolia,28.18493439,2,Cool
0115930AR,433306.098,4584235.574,41.4068998,2.2020594,Platanus × acerifolia,27.00867514,1,Coolest
0115932AR,433515.087,4584154.872,41.4061902,2.2045684,Platanus × acerifolia,27.90242062,2,Cool
0115938AR,433340.926,4584003.864,41.4048157,2.2025015,Platanus × acerifolia,28.13774572,2,Cool
0115942AR,433488.056,4583947.552,41.4043207,2.2042678,Platanus × acerifolia,28.11390093,2,Cool
0115943AR,433035.252,4583399.089,41.3993433,2.1989117,Platanus × acerifolia,30.01915492,4,Hottest
0115948AR,433729.447,4584013.551,41.4049351,2.2071483,Platanus × acerifolia,27.66423433,2,Cool
0115950AR,433635.09899999993,4584090.132,41.4056171,2.2060112,Platanus × acerifolia,27.66873676,2,Cool
0115951AR,432761.149,4583888.185,41.4037256,2.1955787,Platanus × acerifolia,27.91668976,2,Cool
0115954AR,433314.937,4583901.193,41.4038888,2.202202,Platanus × acerifolia,28.1127509,2,Cool
0115958AR,433653.363,4583550.62,41.4007593,2.2062888,Platanus × acerifolia,28.22909642,2,Cool
0115961AR,433040.404,4583688.248,41.4019481,2.1989414,Platanus × acerifolia,28.56968501,3,Warm
0115965AR,432862.225,4583964.817,41.4044242,2.1967793,Platanus × acerifolia,28.04156994,2,Cool
0115967AR,433633.857,4583723.407,41.402314,2.2060365,Platanus × acerifolia,27.81157191,2,Cool
0115970AR,433481.588,4582990.291,41.3956984,2.2042956,Platanus × acerifolia,29.01999145,3,Warm
0115972AR,433691.933,4583243.705,41.3979982,2.2067838,Platanus × acerifolia,27.31329054,2,Cool
0115973AR,433488.888,4584273.213,41.4072539,2.204242,Platanus × acerifolia,26.90402905,1,Coolest
0115974AR,432657.91,4583315.128,41.3985556,2.1944074,Platanus × acerifolia,29.76921297,3,Warm
0115975AR,432943.727,4583217.324,41.3976986,2.1978371,Platanus × acerifolia,31.26011383,4,Hottest
0115979AR,433613.653,4583589.591,41.4011071,2.2058095,Platanus × acerifolia,28.24038738,2,Cool
0115980AR,433613.473,4583606.791,41.401262,2.2058055,Platanus × acerifolia,28.1906927,2,Cool
0115985AR,433094.434,4583760.215,41.4026008,2.1995798,Platanus × acerifolia,28.39845784,2,Cool
0115988AR,433080.494,4583760.565,41.4026028,2.199413,Platanus × acerifolia,28.43589777,2,Cool
0115989AR,433573.42,4583993.577,41.4047423,2.2052839,Platanus × acerifolia,27.86862557,2,Cool
0115992AR,432723.106,4583206.947,41.3975867,2.1951993,Platanus × acerifolia,30.22244047,4,Hottest
0115993AR,433354.896,4583998.703,41.4047704,2.2026692,Platanus × acerifolia,28.15589362,2,Cool
0115999AR,433109.173,4583721.155,41.4022502,2.1997604,Platanus × acerifolia,28.32962398,2,Cool
0116001AR,433383.957,4583256.232,41.3980856,2.2030986,Platanus × acerifolia,28.6573988,3,Warm
0116007AR,433432.21,4583319.838,41.3986625,2.2036688,Platanus × acerifolia,28.0532882,2,Cool
0116011AR,433078.931,4582960.997,41.3954011,2.1994826,Platanus × acerifolia,29.17712169,3,Warm
0116015AR,433081.967,4584163.766,41.4062344,2.199386,Platanus × acerifolia,27.28753679,2,Cool
0116016AR,433411.00000000006,4583673.0,41.4018415,2.2033762,Platanus × acerifolia,28.30736039,2,Cool
0116019AR,433346.956,4584036.634,41.4051114,2.2025701,Platanus × acerifolia,28.13942059,2,Cool
0116021AR,433465.011,4583345.782,41.3988988,2.2040583,Platanus × acerifolia,27.89038847,2,Cool
0116022AR,433401.332,4583289.44,41.3983861,2.2033028,Platanus × acerifolia,28.35656352,2,Cool
0116024AR,432892.825,4583947.337,41.4042693,2.1971473,Platanus × acerifolia,28.27020482,2,Cool
0116025AR,433595.17,4583139.64,41.3970529,2.2056378,Platanus × acerifolia,28.08143668,2,Cool
0116032AR,432837.316,4584083.727,41.4054931,2.1964681,Platanus × acerifolia,27.66956785,2,Cool
0116036AR,433054.2679999999,4583585.522,41.401024,2.1991186,Platanus × acerifolia,28.67672954,3,Warm
0116040AR,433075.127,4584161.676,41.406215,2.1993044,Platanus × acerifolia,27.44259486,2,Cool
0116043AR,433236.73,4583383.456,41.3992192,2.2013235,Platanus × acerifolia,28.39408776,2,Cool
0116046AR,432777.922,4583474.602,41.4000019,2.1958253,Platanus × acerifolia,28.70964391,3,Warm
0116050AR,433285.647,4582837.562,41.3943066,2.2019688,Platanus × acerifolia,28.84678573,3,Warm
0116052AR,433665.013,4583564.66,41.4008867,2.2064266,Platanus × acerifolia,28.17610367,2,Cool
0116053AR,433088.5559999999,4582791.944,41.3938793,2.1996165,Platanus × acerifolia,28.00206586,2,Cool
0116058AR,433248.205,4583891.744,41.4037982,2.2014047,Platanus × acerifolia,28.26862473,2,Cool
0116060AR,433340.603,4583231.719,41.3978612,2.2025827,Platanus × acerifolia,28.86050065,3,Warm
0116063AR,433550.831,4584042.03,41.4051769,2.2050084,Platanus × acerifolia,28.06350189,2,Cool
0116064AR,433657.634,4583714.111,41.4022322,2.206322,Platanus × acerifolia,27.80134786,2,Cool
0116065AR,432923.548,4583721.272,41.4022358,2.1975399,Platanus × acerifolia,28.47568921,2,Cool
0116066AR,432756.583,4583239.883,41.3978861,2.1955961,Platanus × acerifolia,30.47718967,4,Hottest
0116070AR,433485.025,4584110.136,41.4057848,2.2042137,Platanus × acerifolia,28.08602886,2,Cool
0116073AR,433321.931,4582835.936,41.3942949,2.2024029,Platanus × acerifolia,29.08742246,3,Warm
0116076AR,433129.982,4583592.544,41.4010936,2.2000235,Platanus × acerifolia,28.40540434,2,Cool
0116077AR,432859.924,4583342.235,41.3988166,2.1968208,Platanus × acerifolia,31.2720777,4,Hottest
0116078AR,433717.537,4584032.991,41.4051092,2.2070036,Platanus × acerifolia,27.60653602,2,Cool
0116079AR,433137.208,4583033.154,41.3960559,2.2001717,Platanus × acerifolia,29.00448593,3,Warm
0116082AR,433221.72,4583398.812,41.3993563,2.2011423,Platanus × acerifolia,28.36756793,2,Cool
0116084AR,433118.592,4583503.244,41.4002883,2.1998971,Platanus × acerifolia,28.69946658,3,Warm
0116085AR,433610.79,4584089.015,41.405605,2.2057205,Platanus × acerifolia,27.9954402,2,Cool
0116090AR,433348.976,4584026.523,41.4050205,2.2025953,Platanus × acerifolia,28.14884817,2,Cool
0116092AR,433196.505,4583448.086,41.399798,2.2008352,Platanus × acerifolia,28.27003994,2,Cool
0116093AR,432888.103,4583763.097,41.4026095,2.1971112,Platanus × acerifolia,28.4794998,2,Cool
0116098AR,433216.691,4583213.776,41.3976893,2.2011025,Platanus × acerifolia,28.65549592,3,Warm
0116105AR,433590.513,4584171.216,41.4063437,2.2054689,Platanus × acerifolia,27.97761245,2,Cool
0116108AR,432971.526,4584127.737,41.4059007,2.1980688,Platanus × acerifolia,28.23265107,2,Cool
0116109AR,433683.984,4583756.041,41.402612,2.2066326,Platanus × acerifolia,27.66260082,2,Cool
0116113AR,433362.847,4582880.41,41.3946989,2.2028874,Platanus × acerifolia,29.5459957,3,Warm
0116114AR,433470.628,4582993.431,41.3957258,2.2041642,Platanus × acerifolia,29.12026054,3,Warm
0116117AR,433222.483,4583683.724,41.4019225,2.20112,Platanus × acerifolia,28.36927924,2,Cool
0116119AR,432961.707,4583851.012,41.4034075,2.197982,Platanus × acerifolia,28.56299491,3,Warm
0116122AR,432867.293,4583349.648,41.398884,2.1969082,Platanus × acerifolia,31.20538053,4,Hottest
0116125AR,433389.97,4583835.136,41.4033001,2.2031068,Platanus × acerifolia,28.18647659,2,Cool
0116130AR,433105.548,4583743.056,41.4024472,2.1997146,Platanus × acerifolia,28.35211432,2,Cool
0116134AR,433443.357,4584104.473,41.4057304,2.2037158,Platanus × acerifolia,28.09856027,2,Cool
0116135AR,432880.725,4583935.687,41.4041634,2.1970038,Platanus × acerifolia,28.2260019,2,Cool
0116138AR,433084.213,4583150.758,41.3971107,2.1995248,Platanus × acerifolia,28.99521328,3,Warm
0116141AR,432700.463,4584038.547,41.4050748,2.194836,Platanus × acerifolia,27.47458686,2,Cool
0116144AR,433136.524,4583780.435,41.4027864,2.200081,Platanus × acerifolia,28.38262005,2,Cool
0116146AR,433130.197,4583043.241,41.3961462,2.2000868,Platanus × acerifolia,29.02861087,3,Warm
0116149AR,433532.587,4584054.842,41.4052908,2.2047887,Platanus × acerifolia,28.11295608,2,Cool
0116151AR,433669.8,4583215.134,41.397739,2.2065222,Platanus × acerifolia,27.43403786,2,Cool
0116155AR,433015.161,4583496.325,41.4002174,2.1986607,Platanus × acerifolia,29.27778266,3,Warm
0116159AR,433379.826,4583659.242,41.401715,2.2030048,Platanus × acerifolia,28.36734411,2,Cool
0116160AR,433686.203,4583534.82,41.4006197,2.2066834,Platanus × acerifolia,28.11901394,2,Cool
0116162AR,432974.96700000006,4582908.575,41.3949203,2.1982449,Platanus × acerifolia,30.03193506,4,Hottest
0116163AR,433093.503,4583737.325,41.4023945,2.1995712,Platanus × acerifolia,28.37770783,2,Cool
0116165AR,433583.405,4583861.171,41.4035506,2.2054179,Platanus × acerifolia,27.64155491,2,Cool
0116166AR,433210.345,4583410.335,41.3994591,2.2010049,Platanus × acerifolia,28.36594926,2,Cool
0116169AR,433504.286,4583963.782,41.4044683,2.2044602,Platanus × acerifolia,28.07029643,2,Cool
0116172AR,433298.956,4582759.722,41.3936066,2.2021365,Platanus × acerifolia,28.45195828,2,Cool
0116180AR,433397.606,4584001.293,41.4047973,2.2031799,Platanus × acerifolia,28.20772957,2,Cool
0116185AR,433605.166,4583962.911,41.4044688,2.2056671,Platanus × acerifolia,27.69862525,2,Cool
0116190AR,433839.696,4583898.83,41.4039109,2.2084797,Platanus × acerifolia,28.00586434,2,Cool
0116192AR,433155.363,4583633.964,41.4014687,2.2003225,Platanus × acerifolia,28.29526359,2,Cool
0116193AR,433248.985,4583911.334,41.4039747,2.2014119,Platanus × acerifolia,28.19129261,2,Cool
0116194AR,433446.758,4584281.053,41.4073211,2.2037371,Platanus × acerifolia,26.89983705,1,Coolest
0116195AR,433296.985,4583925.424,41.4041056,2.2019845,Platanus × acerifolia,28.15413027,2,Cool
0116196AR,433039.587,4582838.37,41.3942934,2.1990256,Platanus × acerifolia,28.91170457,3,Warm
0116199AR,433607.455,4583680.24,41.401923,2.2057255,Platanus × acerifolia,27.96344668,2,Cool
0116201AR,433110.625,4583755.536,41.40256,2.199774,Platanus × acerifolia,28.35332685,2,Cool
0116202AR,433846.866,4583898.93,41.4039124,2.2085654,Platanus × acerifolia,28.04085493,2,Cool
0116205AR,433681.217,4583229.87,41.3978727,2.2066571,Platanus × acerifolia,27.36553538,2,Cool
0116207AR,433199.646,4583464.468,41.3999458,2.200871,Platanus × acerifolia,28.19050219,2,Cool
0116210AR,433214.305,4583479.393,41.4000815,2.2010447,Platanus × acerifolia,28.07663394,2,Cool
0116223AR,432911.774,4583912.607,41.4039581,2.1973778,Platanus × acerifolia,28.41956414,2,Cool
0116229AR,433021.108,4582936.089,41.395172,2.1987938,Platanus × acerifolia,29.73458963,3,Warm
0116233AR,433180.293,4583638.104,41.4015081,2.2006203,Platanus × acerifolia,28.2811106,2,Cool
0116234AR,433020.342,4583501.335,41.4002629,2.1987221,Platanus × acerifolia,29.22359119,3,Warm
0116237AR,433500.955,4584086.052,41.4055692,2.2044069,Platanus × acerifolia,28.14336928,2,Cool
0116239AR,432644.585,4584021.179,41.4049136,2.1941695,Platanus × acerifolia,27.45377126,2,Cool
0116241AR,433290.073,4583752.113,41.4025441,2.2019209,Platanus × acerifolia,28.37839837,2,Cool
0116244AR,433585.069,4583098.84,41.3966846,2.2055215,Platanus × acerifolia,28.16558517,2,Cool
0116246AR,433326.033,4583605.903,41.4012302,2.2023672,Platanus × acerifolia,28.43751592,2,Cool
0116247AR,432972.81,4583287.525,41.3983333,2.1981772,Platanus × acerifolia,31.53038673,4,Hottest
0116248AR,433495.678,4584091.065,41.4056139,2.2043432,Platanus × acerifolia,28.13601236,2,Cool
0116253AR,433324.296,4583968.714,41.4044978,2.2023065,Platanus × acerifolia,28.10882006,2,Cool
0116259AR,433060.906,4583556.265,41.4007611,2.1992012,Platanus × acerifolia,28.75398699,3,Warm
0116260AR,433672.5960000001,4583532.561,41.4005983,2.2065209,Platanus × acerifolia,28.17445999,2,Cool
0116262AR,433169.159,4582872.456,41.3946112,2.2005716,Platanus × acerifolia,28.23977597,2,Cool
0116263AR,433547.079,4584186.181,41.4064749,2.2049477,Platanus × acerifolia,27.83180619,2,Cool
0116264AR,433201.688,4583484.054,41.4001224,2.2008932,Platanus × acerifolia,28.10384859,2,Cool
0116265AR,433136.051,4583048.299,41.3961922,2.2001562,Platanus × acerifolia,28.9922877,3,Warm
0116267AR,432772.716,4583876.666,41.4036228,2.1957183,Platanus × acerifolia,27.98164023,2,Cool
0116269AR,433058.96700000006,4583565.133,41.4008408,2.1991771,Platanus × acerifolia,28.72856318,3,Warm
0116271AR,433629.556,4583954.281,41.404393,2.2059598,Platanus × acerifolia,27.62633278,2,Cool
0116272AR,433320.756,4583781.946,41.4028153,2.2022847,Platanus × acerifolia,28.27995455,2,Cool
0116278AR,433294.882,4583530.523,41.4005487,2.2020029,Platanus × acerifolia,28.15829487,2,Cool
0116284AR,432826.912,4583123.522,41.396844,2.1964502,Platanus × acerifolia,29.61195163,3,Warm
0116287AR,433461.587,4584133.873,41.4059967,2.2039307,Platanus × acerifolia,27.96715271,2,Cool
0116288AR,433302.08600000007,4583332.91,41.3987694,2.2021108,Platanus × acerifolia,28.53649989,3,Warm
0116294AR,433101.262,4583537.415,41.4005946,2.1996861,Platanus × acerifolia,28.67205402,3,Warm
0116296AR,433150.105,4583679.568,41.401879,2.2002546,Platanus × acerifolia,28.28604916,2,Cool
0116297AR,433042.404,4583790.025,41.4028649,2.1989541,Platanus × acerifolia,28.58112065,3,Warm
0116301AR,432920.81,4583706.413,41.4021017,2.1975088,Platanus × acerifolia,28.46388353,2,Cool
0116302AR,433344.286,4584056.554,41.4052906,2.2025359,Platanus × acerifolia,28.12356527,2,Cool
0116305AR,433106.799,4583133.403,41.3969563,2.1997969,Platanus × acerifolia,28.89308533,3,Warm
0116307AR,433555.565,4583849.072,41.4034393,2.2050862,Platanus × acerifolia,27.78989371,2,Cool
0116310AR,433217.713,4583679.074,41.4018802,2.2010634,Platanus × acerifolia,28.3594785,2,Cool
0116312AR,433107.277,4583570.425,41.4008925,2.1997544,Platanus × acerifolia,28.54359398,3,Warm
0116319AR,433168.533,4583650.464,41.4016184,2.2004783,Platanus × acerifolia,28.27461513,2,Cool
0116325AR,432898.866,4584103.947,41.4056804,2.1972022,Platanus × acerifolia,28.11023616,2,Cool
0116331AR,433008.0,4583648.0,41.4015829,2.1985582,Platanus × acerifolia,28.63672876,3,Warm
0116332AR,432970.59,4583242.957,41.3979317,2.1981556,Platanus × acerifolia,31.26183036,4,Hottest
0116334AR,432825.144,4583821.877,41.4031337,2.1963516,Platanus × acerifolia,28.25422642,2,Cool
0116335AR,433182.974,4583845.184,41.4033734,2.2006295,Platanus × acerifolia,28.38518818,2,Cool
0116337AR,433614.552,4584146.556,41.4061236,2.2057592,Platanus × acerifolia,27.83486269,2,Cool
0116341AR,433381.89,4583235.122,41.3978953,2.2030762,Platanus × acerifolia,28.82449884,3,Warm
0116344AR,432862.057,4583784.215,41.4027976,2.1967973,Platanus × acerifolia,28.37376369,2,Cool
0116346AR,433236.516,4583501.042,41.4002783,2.201308,Platanus × acerifolia,28.0026603,2,Cool
0116347AR,433450.064,4583735.612,41.4024087,2.2038366,Platanus × acerifolia,28.17396931,2,Cool
0116349AR,433647.873,4583573.131,41.4009616,2.2062207,Platanus × acerifolia,28.21456555,2,Cool
0116353AR,433217.428,4583016.433,41.395912,2.2011331,Platanus × acerifolia,29.24382871,3,Warm
0116354AR,433058.479,4583375.71,41.3991347,2.1991922,Platanus × acerifolia,29.90549421,3,Warm
0116355AR,433202.286,4583228.159,41.3978177,2.2009286,Platanus × acerifolia,28.70044531,3,Warm
0116356AR,433356.852,4583447.073,41.3998022,2.2027534,Platanus × acerifolia,28.16688164,2,Cool
0116358AR,433064.969,4582814.646,41.3940818,2.1993318,Platanus × acerifolia,28.3891523,2,Cool
0116360AR,433637.384,4583709.671,41.4021905,2.2060802,Platanus × acerifolia,27.8444491,2,Cool
0116363AR,432686.62,4583343.037,41.3988093,2.1947477,Platanus × acerifolia,29.69532395,3,Warm
0116365AR,432999.217,4582885.854,41.3947177,2.1985375,Platanus × acerifolia,29.73969533,3,Warm
0116366AR,433101.889,4583182.584,41.3973988,2.1997328,Platanus × acerifolia,28.93468397,3,Warm
0116370AR,433488.645,4583892.712,41.4038269,2.2042809,Platanus × acerifolia,28.08705764,2,Cool
0116373AR,433309.863,4583573.463,41.4009367,2.2021774,Platanus × acerifolia,28.3691956,2,Cool
0116380AR,433027.179,4582850.724,41.3944036,2.1988758,Platanus × acerifolia,29.15157016,3,Warm
0116382AR,433087.296,4583339.805,41.3988137,2.1995408,Platanus × acerifolia,29.63898425,3,Warm
0116383AR,433113.44,4583215.774,41.3976987,2.1998673,Platanus × acerifolia,28.97176151,3,Warm
0116385AR,433368.273,4583280.458,41.3983025,2.2029083,Platanus × acerifolia,28.54949931,3,Warm
0116387AR,433306.79400000005,4583384.065,41.3992305,2.2021615,Platanus × acerifolia,28.32974815,2,Cool
0116391AR,433171.512,4583472.314,41.4000141,2.2005336,Platanus × acerifolia,28.32558472,2,Cool
0116392AR,432938.238,4583042.495,41.3961235,2.1977908,Platanus × acerifolia,29.66883102,3,Warm
0116393AR,433602.438,4584058.406,41.4053286,2.205624,Platanus × acerifolia,28.02005178,2,Cool
0116399AR,433099.04900000006,4583333.72,41.3987598,2.1996821,Platanus × acerifolia,29.5109418,3,Warm
0116400AR,432927.786,4584113.217,41.4057663,2.1975471,Platanus × acerifolia,28.26199547,2,Cool
0116402AR,432833.965,4583994.337,41.4046877,2.196438,Platanus × acerifolia,27.76389655,2,Cool
0116406AR,433193.4039999999,4583855.594,41.4034681,2.2007531,Platanus × acerifolia,28.40161268,2,Cool
0116408AR,433294.519,4583324.617,41.3986941,2.2020212,Platanus × acerifolia,28.59136712,3,Warm
0116409AR,433011.267,4583630.763,41.4014279,2.1985992,Platanus × acerifolia,28.64978933,3,Warm
0116410AR,433066.074,4583764.755,41.4026393,2.19924,Platanus × acerifolia,28.49192942,2,Cool
0116412AR,433315.861,4583409.973,41.3994646,2.2022671,Platanus × acerifolia,28.16568436,2,Cool
0116413AR,433265.44,4583339.695,41.3988275,2.2016717,Platanus × acerifolia,28.61027971,3,Warm
0116414AR,433533.958,4584191.682,41.4065233,2.2047901,Platanus × acerifolia,27.72489508,2,Cool
0116420AR,433366.6219999999,4583462.002,41.3999375,2.2028686,Platanus × acerifolia,28.1973205,2,Cool
0116421AR,432753.30499999993,4583966.738,41.4044324,2.1954761,Platanus × acerifolia,27.55657662,2,Cool
0116422AR,433105.521,4583372.664,41.3991111,2.1997552,Platanus × acerifolia,29.41795037,3,Warm
0116423AR,433306.792,4583518.133,41.4004381,2.2021467,Platanus × acerifolia,28.15888316,2,Cool
0116424AR,432937.861,4583211.67,41.3976471,2.1977676,Platanus × acerifolia,31.23541971,4,Hottest
0116426AR,432755.341,4583894.323,41.4037804,2.1955085,Platanus × acerifolia,27.87683443,2,Cool
0116427AR,433201.513,4583626.664,41.4014068,2.2008754,Platanus × acerifolia,28.28862096,2,Cool
0116428AR,433534.69500000007,4583846.852,41.4034176,2.2048368,Platanus × acerifolia,27.88619963,2,Cool
0116432AR,433052.45699999994,4583381.422,41.3991856,2.1991195,Platanus × acerifolia,29.97915979,4,Hottest
0116440AR,433493.62599999993,4583969.442,41.4045184,2.204332,Platanus × acerifolia,28.11852009,2,Cool
0116441AR,433319.141,4583880.775,41.4037053,2.2022545,Platanus × acerifolia,28.1086927,2,Cool
0116447AR,433611.407,4583700.748,41.402108,2.2057705,Platanus × acerifolia,27.92477058,2,Cool
0116448AR,433028.12,4583424.194,41.3995688,2.1988237,Platanus × acerifolia,29.85208416,3,Warm
0116449AR,433681.62599999993,4583961.381,41.4044613,2.2065819,Platanus × acerifolia,27.68959854,2,Cool
0116455AR,432763.555,4583976.818,41.4045241,2.1955976,Platanus × acerifolia,27.52418003,2,Cool
0116456AR,432721.757,4584046.011,41.4051438,2.1950899,Platanus × acerifolia,27.37861231,2,Cool
0116462AR,433274.11,4583338.833,41.3988204,2.2017755,Platanus × acerifolia,28.59414441,3,Warm
0116465AR,432836.614,4583810.747,41.4030344,2.19649,Platanus × acerifolia,28.24003469,2,Cool
0116469AR,433571.874,4584050.007,41.4052505,2.2052592,Platanus × acerifolia,28.05371011,2,Cool
0116472AR,433357.076,4584251.295,41.4070456,2.2026675,Platanus × acerifolia,27.16775372,1,Coolest
0116475AR,433456.721,4583375.442,41.3991653,2.2039558,Platanus × acerifolia,27.91472934,2,Cool
0116476AR,433690.541,4583253.81,41.3980891,2.206766,Platanus × acerifolia,27.31744687,2,Cool
0116477AR,433691.447,4584063.801,41.4053846,2.2066882,Platanus × acerifolia,27.38753993,2,Cool
0116484AR,433187.91399999993,4583850.224,41.4034192,2.2006881,Platanus × acerifolia,28.37547693,2,Cool
0116486AR,433354.711,4583430.776,41.3996552,2.2027295,Platanus × acerifolia,28.15553594,2,Cool
0116487AR,433130.938,4583301.255,41.3984701,2.2000671,Platanus × acerifolia,29.1771943,3,Warm
0116489AR,433219.343,4583608.154,41.4012416,2.2010907,Platanus × acerifolia,28.28593618,2,Cool
0116491AR,433327.301,4583421.293,41.3995675,2.2024027,Platanus × acerifolia,28.13258973,2,Cool
0116492AR,433409.52,4583223.062,41.3977889,2.203408,Platanus × acerifolia,28.80995386,3,Warm
0116493AR,433238.295,4583961.024,41.4044214,2.2012785,Platanus × acerifolia,28.27276663,2,Cool
0116498AR,433347.231,4583267.531,41.3981843,2.202658,Platanus × acerifolia,28.69075714,3,Warm
0116499AR,433177.704,4583839.815,41.4033246,2.2005671,Platanus × acerifolia,28.3783692,2,Cool
0116505AR,432897.0,4583004.0,41.3957733,2.1973018,Platanus × acerifolia,29.48048228,3,Warm
0116507AR,432811.668,4583090.396,41.3965443,2.1962716,Platanus × acerifolia,29.18026216,3,Warm
0116508AR,433355.752,4583451.863,41.3998452,2.2027397,Platanus × acerifolia,28.17610685,2,Cool
0116509AR,433114.366,4582796.023,41.3939182,2.1999247,Platanus × acerifolia,27.88400785,2,Cool
0116511AR,433173.263,4583655.314,41.4016625,2.2005343,Platanus × acerifolia,28.28286767,2,Cool
0116512AR,433647.223,4583581.921,41.4010407,2.2062119,Platanus × acerifolia,28.20218316,2,Cool
0116514AR,433238.122,4583578.294,41.4009742,2.2013187,Platanus × acerifolia,28.24828544,2,Cool
0116515AR,433234.665,4583213.48,41.3976881,2.2013175,Platanus × acerifolia,28.71747996,3,Warm
0116516AR,433089.077,4584165.716,41.4062526,2.1994708,Platanus × acerifolia,27.19410648,2,Cool
0116517AR,432940.554,4583881.846,41.4036835,2.1977255,Platanus × acerifolia,28.53756406,3,Warm
0116519AR,433182.129,4583431.775,41.3996499,2.200665,Platanus × acerifolia,28.41650204,2,Cool
0116528AR,433664.911,4584094.502,41.4056589,2.2063674,Platanus × acerifolia,27.26990791,2,Cool
0116532AR,432738.913,4583222.475,41.3977278,2.1953867,Platanus × acerifolia,30.3315195,4,Hottest
0116535AR,433004.848,4582920.106,41.3950267,2.1986011,Platanus × acerifolia,29.86049686,3,Warm
0116539AR,432916.37,4583345.766,41.3988531,2.1974956,Platanus × acerifolia,31.53839752,4,Hottest
0116540AR,433270.765,4583526.036,41.4005062,2.2017149,Platanus × acerifolia,28.03476835,2,Cool
0116543AR,433008.453,4583637.785,41.4014909,2.1985648,Platanus × acerifolia,28.63894819,3,Warm
0116544AR,433122.99,4583405.764,41.3994107,2.1999605,Platanus × acerifolia,29.12941468,3,Warm
0116546AR,433227.87,4583122.328,41.3968666,2.2012463,Platanus × acerifolia,28.90410311,3,Warm
0116548AR,433414.925,4583693.586,41.4020273,2.2034209,Platanus × acerifolia,28.25724562,2,Cool
0116549AR,433664.244,4583714.111,41.4022327,2.2064011,Platanus × acerifolia,27.79477221,2,Cool
0116551AR,432980.103,4583479.175,41.40006,2.1982432,Platanus × acerifolia,29.4795199,3,Warm
0116555AR,433027.745,4583597.212,41.4011271,2.1988,Platanus × acerifolia,28.72535656,3,Warm
0116561AR,432850.691,4583607.503,41.401205,2.196681,Platanus × acerifolia,28.41880531,2,Cool
0116562AR,433086.902,4583000.832,41.3957606,2.1995736,Platanus × acerifolia,29.13840379,3,Warm
0116563AR,433390.856,4584052.673,41.4052595,2.2030935,Platanus × acerifolia,28.2335028,2,Cool
0116564AR,433001.878,4583072.685,41.3964007,2.1985487,Platanus × acerifolia,29.62427542,3,Warm
0116567AR,433283.392,4583531.983,41.4005609,2.2018653,Platanus × acerifolia,28.13248847,2,Cool
0116570AR,433625.696,4583941.681,41.4042792,2.205915,Platanus × acerifolia,27.59140282,2,Cool
0116572AR,433054.89,4583339.871,41.3988116,2.1991532,Platanus × acerifolia,30.07011848,4,Hottest
0116573AR,433334.108,4583240.868,41.3979431,2.202504,Platanus × acerifolia,28.83114175,3,Warm
0116575AR,433713.011,4583281.41,41.3983395,2.2070318,Platanus × acerifolia,27.18703177,1,Coolest
0116577AR,433202.795,4583865.554,41.4035586,2.2008644,Platanus × acerifolia,28.38559099,2,Cool
0116578AR,433302.023,4583379.501,41.399189,2.2021049,Platanus × acerifolia,28.28689777,2,Cool
0116579AR,433595.906,4584051.19,41.4052631,2.2055466,Platanus × acerifolia,28.03936215,2,Cool
0116581AR,432948.731,4583489.248,41.4001481,2.1978668,Platanus × acerifolia,29.38765042,3,Warm
0116592AR,433147.063,4583474.681,41.4000334,2.2002409,Platanus × acerifolia,28.4893099,2,Cool
0116593AR,432906.616,4583176.48,41.3973276,2.1973977,Platanus × acerifolia,30.71135522,4,Hottest
0116596AR,432858.201,4583407.076,41.3994005,2.196793,Platanus × acerifolia,30.14147441,4,Hottest
0116600AR,432956.8769999999,4583246.015,41.3979581,2.1979912,Platanus × acerifolia,31.4789543,4,Hottest
0116601AR,432919.046,4583326.872,41.3986832,2.1975297,Platanus × acerifolia,31.83161168,4,Hottest
0116602AR,433399.776,4583304.766,41.398524,2.2032825,Platanus × acerifolia,28.25956925,2,Cool
0116606AR,433145.887,4582831.543,41.3942408,2.2002978,Platanus × acerifolia,27.96638894,2,Cool
0116608AR,433709.176,4584039.071,41.4051633,2.206903,Platanus × acerifolia,27.55819042,2,Cool
0116610AR,433419.676,4583962.513,41.4044498,2.2034482,Platanus × acerifolia,28.23462399,2,Cool
